date,daily_net,stock,yoy,yoy_ma50
2022-11-09,-10.0,4572.0,-828.0,-609.8
2022-11-10,2.0,4574.0,-876.0,-615.2
2022-11-11,9.0,4583.0,-917.0,-619.5
2022-11-12,0.0,4583.0,-917.0,-622.0
2022-11-13,0.0,4583.0,-917.0,-623.2
2022-11-14,3.0,4586.0,-914.0,-625.3
2022-11-15,20.0,4606.0,-1804.0,-645.8
2022-11-16,63.0,4669.0,-891.0,-649.5
2022-11-17,123.0,4792.0,-718.0,-651.8
2022-11-18,9.0,4801.0,-659.0,-655.6
2022-11-19,0.0,4801.0,-609.0,-661.4
2022-11-20,0.0,4801.0,-609.0,-668.1
2022-11-21,-2.0,4799.0,-611.0,-675.9
2022-11-22,-170.0,4629.0,-821.0,-686.8
2022-11-23,-69.0,4560.0,-890.0,-696.4
2022-11-24,-124.0,4436.0,-1064.0,-706.4
2022-11-25,-13.0,4423.0,-1127.0,-716.5
2022-11-26,0.0,4423.0,-1177.0,-725.8
2022-11-27,0.0,4423.0,-1177.0,-737.6
2022-11-28,52.0,4475.0,-1125.0,-748.2
2022-11-29,78.0,4553.0,-1097.0,-758.5
2022-11-30,168.0,4721.0,-779.0,-762.9
2022-12-01,2.0,4723.0,-687.0,-766.1
2022-12-02,-6.0,4717.0,-603.0,-767.8
2022-12-03,0.0,4717.0,-513.0,-768.5
2022-12-04,0.0,4717.0,-513.0,-758.8
2022-12-05,-53.0,4664.0,-566.0,-750.3
2022-12-06,-78.0,4586.0,-554.0,-751.6
2022-12-07,-168.0,4418.0,-632.0,-754.4
2022-12-08,-8.0,4410.0,-640.0,-757.4
2022-12-09,0.0,4410.0,-640.0,-758.6
2022-12-10,0.0,4410.0,-640.0,-758.0
2022-12-11,0.0,4410.0,-640.0,-755.6
2022-12-12,0.0,4410.0,-640.0,-753.2
2022-12-13,0.0,4410.0,-640.0,-751.0
2022-12-14,0.0,4410.0,-640.0,-749.5
2022-12-15,150.0,4560.0,-40.0,-737.8
2022-12-16,39.0,4599.0,-1.0,-728.0
2022-12-17,0.0,4599.0,-1.0,-718.1
2022-12-18,0.0,4599.0,-1.0,-706.1
2022-12-19,83.0,4682.0,82.0,-692.4
2022-12-20,144.0,4826.0,216.0,-677.3
2022-12-21,158.0,4984.0,364.0,-658.7
2022-12-22,155.0,5139.0,509.0,-635.8
2022-12-23,164.0,5303.0,663.0,-608.2
2022-12-24,0.0,5303.0,653.0,-582.0
2022-12-25,0.0,5303.0,653.0,-557.8
2022-12-26,207.0,5510.0,860.0,-529.4
2022-12-27,203.0,5713.0,1023.0,-496.5
2022-12-28,183.0,5896.0,1016.0,-461.6
2022-12-29,201.0,6097.0,1027.0,-424.5
2022-12-30,181.0,6278.0,1118.0,-384.6
2022-12-31,0.0,6278.0,1028.0,-345.7
2023-01-01,0.0,6278.0,1028.0,-306.8
2023-01-02,-249.0,6029.0,779.0,-272.9
2023-01-03,-285.0,5744.0,554.0,-243.5
2023-01-04,-327.0,5417.0,427.0,-198.9
2023-01-05,-356.0,5061.0,271.0,-175.7
2023-01-06,-384.0,4677.0,-13.0,-161.6
2023-01-07,0.0,4677.0,87.0,-146.6
2023-01-08,0.0,4677.0,87.0,-132.7
2023-01-09,-41.0,4636.0,46.0,-119.6
2023-01-10,-62.0,4574.0,-26.0,-107.9
2023-01-11,71.0,4645.0,45.0,-90.6
2023-01-12,115.0,4760.0,160.0,-69.6
2023-01-13,130.0,4890.0,290.0,-42.5
2023-01-14,0.0,4890.0,290.0,-14.2
2023-01-15,0.0,4890.0,790.0,25.2
2023-01-16,933.0,5823.0,1723.0,83.2
2023-01-17,-196.0,5627.0,737.0,120.4
2023-01-18,515.0,6142.0,1162.0,165.6
2023-01-19,467.0,6609.0,1539.0,211.9
2023-01-20,326.0,6935.0,1775.0,261.2
2023-01-21,0.0,6935.0,1685.0,306.9
2023-01-22,0.0,6935.0,1685.0,350.9
2023-01-23,-82.0,6853.0,1603.0,393.2
2023-01-24,-205.0,6648.0,1348.0,431.5
2023-01-25,-155.0,6493.0,1143.0,465.4
2023-01-26,-117.0,6376.0,926.0,496.6
2023-01-27,-139.0,6237.0,687.0,523.1
2023-01-28,222.0,6459.0,809.0,552.1
2023-01-29,128.0,6587.0,837.0,581.7
2023-01-30,99.0,6686.0,836.0,611.2
2023-01-31,170.0,6856.0,1006.0,644.1
2023-02-01,-292.0,6564.0,714.0,671.2
2023-02-02,-401.0,6163.0,313.0,690.2
2023-02-03,-296.0,5867.0,17.0,691.4
2023-02-04,-222.0,5645.0,-205.0,687.3
2023-02-05,-128.0,5517.0,-333.0,680.7
2023-02-06,-23.0,5494.0,-356.0,673.6
2023-02-07,-78.0,5416.0,-304.0,665.8
2023-02-08,486.0,5902.0,312.0,667.8
2023-02-09,387.0,6289.0,879.0,678.1
2023-02-10,180.0,6469.0,1239.0,692.7
2023-02-11,0.0,6469.0,1419.0,707.8
2023-02-12,0.0,6469.0,1519.0,725.1
2023-02-13,-104.0,6365.0,1515.0,742.3
2023-02-14,-302.0,6063.0,1223.0,749.6
2023-02-15,-239.0,5824.0,694.0,743.0
2023-02-16,34.0,5858.0,738.0,737.5
2023-02-17,632.0,6490.0,1380.0,744.5
2023-02-18,0.0,6490.0,1590.0,754.0
2023-02-19,0.0,6490.0,1590.0,765.2
2023-02-20,224.0,6714.0,1814.0,780.9
2023-02-21,59.0,6773.0,1873.0,802.8
2023-02-22,97.0,6870.0,1880.0,829.3
2023-02-23,-187.0,6683.0,1503.0,850.8
2023-02-24,-365.0,6318.0,948.0,864.4
2023-02-25,0.0,6318.0,658.0,877.8
2023-02-26,0.0,6318.0,658.0,889.2
2023-02-27,66.0,6384.0,724.0,902.0
2023-02-28,331.0,6715.0,765.0,916.3
2023-03-01,-193.0,6522.0,622.0,929.3
2023-03-02,-227.0,6295.0,585.0,940.1
2023-03-03,-452.0,5843.0,323.0,943.4
2023-03-04,0.0,5843.0,613.0,949.8
2023-03-05,0.0,5843.0,613.0,956.3
2023-03-06,-329.0,5514.0,284.0,946.2
2023-03-07,-478.0,5036.0,96.0,913.6
2023-03-08,-103.0,4933.0,33.0,899.5
2023-03-09,-70.0,4863.0,-37.0,875.6
2023-03-10,-3.0,4860.0,-40.0,844.0
2023-03-11,0.0,4860.0,-40.0,807.7
2023-03-12,0.0,4860.0,-40.0,773.2
2023-03-13,34.0,4894.0,-6.0,739.4
2023-03-14,26.0,4920.0,20.0,707.7
2023-03-15,381.0,5301.0,301.0,686.8
2023-03-16,106.0,5407.0,407.0,672.0
2023-03-17,165.0,5572.0,502.0,663.6
2023-03-18,0.0,5572.0,482.0,659.5
2023-03-19,0.0,5572.0,482.0,652.9
2023-03-20,-11.0,5561.0,471.0,645.6
2023-03-21,153.0,5714.0,604.0,641.0
2023-03-22,-37.0,5677.0,557.0,632.0
2023-03-23,-45.0,5632.0,502.0,627.7
2023-03-24,-173.0,5459.0,389.0,629.3
2023-03-25,0.0,5459.0,319.0,635.3
2023-03-26,0.0,5459.0,319.0,645.8
2023-03-27,225.0,5684.0,544.0,663.3
2023-03-28,96.0,5780.0,520.0,680.8
2023-03-29,133.0,5913.0,523.0,697.4
2023-03-30,175.0,6088.0,568.0,702.5
2023-03-31,182.0,6270.0,620.0,697.3
2023-04-01,0.0,6270.0,710.0,686.7
2023-04-02,0.0,6270.0,700.0,672.4
2023-04-03,-253.0,6017.0,447.0,650.9
2023-04-04,-276.0,5741.0,321.0,627.0
2023-04-05,-200.0,5541.0,271.0,608.0
2023-04-06,-231.0,5310.0,180.0,597.7
2023-04-07,-172.0,5138.0,148.0,585.9
2023-04-08,0.0,5138.0,148.0,561.3
2023-04-09,0.0,5138.0,158.0,532.6
2023-04-10,16.0,5154.0,174.0,504.3
2023-04-11,3.0,5157.0,167.0,471.4
2023-04-12,7.0,5164.0,154.0,437.0
2023-04-13,1.0,5165.0,155.0,402.5
2023-04-14,-2.0,5163.0,153.0,375.5
2023-04-15,-150.0,5013.0,3.0,356.6
2023-04-16,0.0,5013.0,3.0,343.5
2023-04-17,172.0,5185.0,175.0,333.8
2023-04-18,33.0,5218.0,208.0,323.5
2023-04-19,25.0,5243.0,243.0,313.1
2023-04-20,25.0,5268.0,268.0,306.0
2023-04-21,73.0,5341.0,341.0,301.1
2023-04-22,0.0,5341.0,341.0,301.5
2023-04-23,89.0,5430.0,430.0,297.8
2023-04-24,95.0,5525.0,515.0,295.9
2023-04-25,132.0,5657.0,647.0,303.1
2023-04-26,63.0,5720.0,710.0,315.4
2023-04-27,59.0,5779.0,769.0,330.1
2023-04-28,77.0,5856.0,846.0,347.8
2023-04-29,0.0,5856.0,846.0,365.5
2023-04-30,-89.0,5767.0,757.0,381.4
2023-05-01,-115.0,5652.0,652.0,395.3
2023-05-02,-170.0,5482.0,492.0,405.2
2023-05-03,-95.0,5387.0,407.0,413.0
2023-05-04,-60.0,5327.0,357.0,414.1
2023-05-05,-162.0,5165.0,195.0,409.9
2023-05-06,2.0,5167.0,197.0,403.8
2023-05-07,0.0,5167.0,187.0,397.9
2023-05-08,2.0,5169.0,189.0,392.0
2023-05-09,2.0,5171.0,181.0,386.2
2023-05-10,2.0,5173.0,173.0,377.6
2023-05-11,-31.0,5142.0,132.0,369.1
2023-05-12,-1.0,5141.0,131.0,361.7
2023-05-13,-2.0,5139.0,129.0,356.5
2023-05-14,0.0,5139.0,139.0,352.9
2023-05-15,125.0,5264.0,264.0,351.8
2023-05-16,-100.0,5164.0,64.0,342.2
2023-05-17,0.0,5164.0,164.0,335.0
2023-05-18,0.0,5164.0,164.0,327.9
2023-05-19,0.0,5164.0,164.0,319.8
2023-05-20,0.0,5164.0,164.0,310.7
2023-05-21,0.0,5164.0,164.0,299.7
2023-05-22,0.0,5164.0,164.0,289.0
2023-05-23,0.0,5164.0,164.0,283.4
2023-05-24,0.0,5164.0,164.0,280.2
2023-05-25,5.0,5169.0,169.0,278.2
2023-05-26,3.0,5172.0,172.0,278.0
2023-05-27,0.0,5172.0,172.0,278.5
2023-05-28,0.0,5172.0,172.0,279.0
2023-05-29,23.0,5195.0,195.0,279.7
2023-05-30,35.0,5230.0,230.0,280.8
2023-05-31,11.0,5241.0,241.0,282.3
2023-06-01,-5.0,5236.0,236.0,284.0
2023-06-02,-3.0,5233.0,233.0,285.5
2023-06-03,0.0,5233.0,243.0,287.3
2023-06-04,0.0,5233.0,243.0,292.1
2023-06-05,-23.0,5210.0,220.0,296.5
2023-06-06,-35.0,5175.0,185.0,296.7
2023-06-07,-11.0,5164.0,174.0,296.0
2023-06-08,0.0,5164.0,174.0,294.6
2023-06-09,0.0,5164.0,174.0,292.7
2023-06-10,0.0,5164.0,164.0,289.2
2023-06-11,0.0,5164.0,164.0,285.6
2023-06-12,0.0,5164.0,164.0,280.3
2023-06-13,0.0,5164.0,164.0,273.3
2023-06-14,0.0,5164.0,164.0,263.6
2023-06-15,37.0,5201.0,201.0,253.5
2023-06-16,40.0,5241.0,241.0,242.9
2023-06-17,0.0,5241.0,241.0,230.8
2023-06-18,0.0,5241.0,241.0,218.7
2023-06-19,87.0,5328.0,328.0,210.1
2023-06-20,180.0,5508.0,508.0,207.2
2023-06-21,143.0,5651.0,651.0,210.4
2023-06-22,-2.0,5649.0,649.0,215.3
2023-06-23,-42.0,5607.0,607.0,220.3
2023-06-24,0.0,5607.0,557.0,227.5
2023-06-25,196.0,5803.0,753.0,238.6
2023-06-26,155.0,5958.0,908.0,253.0
2023-06-27,37.0,5995.0,855.0,266.4
2023-06-28,69.0,6064.0,824.0,279.2
2023-06-29,193.0,6257.0,927.0,294.3
2023-06-30,103.0,6360.0,960.0,310.9
2023-07-01,0.0,6360.0,1010.0,328.4
2023-07-02,-196.0,6164.0,814.0,342.1
2023-07-03,-239.0,5925.0,575.0,350.9
2023-07-04,-217.0,5708.0,455.0,354.7
2023-07-05,-212.0,5496.0,350.0,360.4
2023-07-06,-191.0,5305.0,256.0,362.2
2023-07-07,-101.0,5204.0,232.0,363.6
2023-07-08,0.0,5204.0,239.0,365.1
2023-07-09,0.0,5204.0,239.0,366.6
2023-07-10,-3.0,5201.0,236.0,368.0
2023-07-11,0.0,5201.0,236.0,369.5
2023-07-12,0.0,5201.0,236.0,370.9
2023-07-13,3.0,5204.0,239.0,372.4
2023-07-14,18.0,5222.0,257.0,374.2
2023-07-15,-100.0,5122.0,157.0,373.9
2023-07-16,0.0,5122.0,157.0,373.6
2023-07-17,134.0,5256.0,291.0,376.0
2023-07-18,13.0,5269.0,295.0,378.0
2023-07-19,23.0,5292.0,314.0,379.6
2023-07-20,21.0,5313.0,335.0,381.5
2023-07-21,-7.0,5306.0,328.0,383.4
2023-07-22,0.0,5306.0,328.0,385.3
2023-07-23,0.0,5306.0,328.0,387.0
2023-07-24,-19.0,5287.0,309.0,388.3
2023-07-25,29.0,5316.0,345.0,390.8
2023-07-26,79.0,5395.0,426.0,395.6
2023-07-27,88.0,5483.0,515.0,402.4
2023-07-28,52.0,5535.0,568.0,410.3
2023-07-29,0.0,5535.0,569.0,418.2
2023-07-30,0.0,5535.0,569.0,426.3
2023-07-31,17.0,5552.0,586.0,434.7
2023-08-01,-36.0,5516.0,553.0,442.5
2023-08-02,-95.0,5421.0,461.0,448.5
2023-08-03,-111.0,5310.0,350.0,452.2
2023-08-04,-63.0,5247.0,287.0,453.9
2023-08-05,0.0,5247.0,287.0,454.8
2023-08-06,0.0,5247.0,287.0,455.7
2023-08-07,-28.0,5219.0,259.0,456.1
2023-08-08,-2.0,5217.0,257.0,454.7
2023-08-09,-7.0,5210.0,250.0,449.5
2023-08-10,2.0,5212.0,252.0,441.5
2023-08-11,0.0,5212.0,252.0,433.6
2023-08-12,0.0,5212.0,252.0,426.5
2023-08-13,0.0,5212.0,252.0,420.4
2023-08-14,3.0,5215.0,255.0,410.4
2023-08-15,199.0,5414.0,54.0,393.4
2023-08-16,297.0,5711.0,951.0,395.3
2023-08-17,163.0,5874.0,1114.0,401.1
2023-08-18,96.0,5970.0,1210.0,406.7
2023-08-19,0.0,5970.0,1210.0,411.7
2023-08-20,0.0,5970.0,1210.0,415.7
2023-08-21,28.0,5998.0,1238.0,424.2
2023-08-22,-93.0,5905.0,1145.0,435.6
2023-08-23,2.0,5907.0,1147.0,449.5
2023-08-24,-107.0,5800.0,1040.0,463.3
2023-08-25,123.0,5923.0,1163.0,481.4
2023-08-26,0.0,5923.0,1163.0,500.0
2023-08-27,0.0,5923.0,1163.0,518.5
2023-08-28,298.0,6221.0,1461.0,542.9
2023-08-29,274.0,6495.0,1735.0,572.9
2023-08-30,81.0,6576.0,1816.0,604.5
2023-08-31,148.0,6724.0,1964.0,639.1
2023-09-01,-120.0,6604.0,1844.0,671.2
2023-09-02,0.0,6604.0,1844.0,702.9
2023-09-03,0.0,6604.0,1844.0,736.7
2023-09-04,-320.0,6284.0,1524.0,764.0
2023-09-05,-371.0,5913.0,1153.0,781.2
2023-09-06,-356.0,5557.0,797.0,791.3
2023-09-07,121.0,5678.0,918.0,803.4
2023-09-08,262.0,5940.0,1180.0,820.3
2023-09-09,0.0,5940.0,1180.0,837.3
2023-09-10,0.0,5940.0,1180.0,854.3
2023-09-11,203.0,6143.0,1383.0,875.4
2023-09-12,195.0,6338.0,1580.0,900.9
2023-09-13,39.0,6377.0,1619.0,926.3
2023-09-14,-220.0,6157.0,1399.0,945.8
2023-09-15,-33.0,6124.0,1566.0,966.8
2023-09-16,0.0,6124.0,1566.0,986.8
2023-09-17,0.0,6124.0,1566.0,1006.7
2023-09-18,29.0,6153.0,1595.0,1027.2
2023-09-19,59.0,6212.0,1642.0,1048.4
2023-09-20,226.0,6438.0,1844.0,1074.2
2023-09-21,141.0,6579.0,1966.0,1104.3
2023-09-22,97.0,6676.0,2047.0,1138.2
2023-09-23,0.0,6676.0,2026.0,1173.0
2023-09-24,0.0,6676.0,2026.0,1207.8
2023-09-25,135.0,6811.0,2161.0,1245.3
2023-09-26,170.0,6981.0,2198.0,1284.0
2023-09-27,412.0,7393.0,2437.0,1327.6
2023-09-28,440.0,7833.0,2679.0,1376.2
2023-09-29,-34.0,7799.0,2465.0,1420.5
2023-09-30,0.0,7799.0,2281.0,1461.1
2023-10-01,0.0,7799.0,2281.0,1501.6
2023-10-02,-60.0,7739.0,2221.0,1541.0
2023-10-03,-60.0,7679.0,2213.0,1580.2
2023-10-04,-286.0,7393.0,2064.0,1620.4
2023-10-05,-183.0,7210.0,2033.0,1642.0
2023-10-06,-202.0,7008.0,1952.0,1658.8
2023-10-07,200.0,7208.0,2301.0,1680.6
2023-10-08,20.0,7228.0,2304.0,1702.5
2023-10-09,-299.0,6929.0,2003.0,1718.3
2023-10-10,-311.0,6618.0,1783.0,1729.2
2023-10-11,-315.0,6303.0,1528.0,1736.9
2023-10-12,-346.0,5957.0,1247.0,1738.9
2023-10-13,95.0,6052.0,1417.0,1746.4
2023-10-14,-200.0,5852.0,1273.0,1748.6
2023-10-15,-20.0,5832.0,1770.0,1760.8
2023-10-16,875.0,6707.0,2647.0,1790.5
2023-10-17,-496.0,6211.0,1651.0,1794.3
2023-10-18,3.0,6214.0,1654.0,1792.6
2023-10-19,182.0,6396.0,1836.0,1793.0
2023-10-20,733.0,7129.0,2569.0,1805.1
2023-10-21,0.0,7129.0,2569.0,1819.6
2023-10-22,0.0,7129.0,2569.0,1834.1
2023-10-23,702.0,7831.0,3271.0,1862.7
2023-10-24,522.0,8353.0,3785.0,1907.9
2023-10-25,395.0,8748.0,3952.0,1963.9
2023-10-26,80.0,8828.0,3754.0,2023.0
2023-10-27,-329.0,8499.0,3187.0,2068.4
2023-10-28,0.0,8499.0,3099.0,2106.8
2023-10-29,0.0,8499.0,3099.0,2145.2
2023-10-30,-150.0,8349.0,2949.0,2180.5
2023-10-31,19.0,8368.0,2908.0,2211.0
2023-11-01,-109.0,8259.0,3014.0,2239.7
2023-11-02,-230.0,8029.0,3046.0,2268.3
2023-11-03,-456.0,7573.0,2823.0,2296.7
2023-11-04,0.0,7573.0,2910.0,2323.6
2023-11-05,0.0,7573.0,2910.0,2350.5
2023-11-06,-640.0,6933.0,2270.0,2364.6
2023-11-07,-259.0,6674.0,2079.0,2374.3
2023-11-08,83.0,6757.0,2175.0,2384.9
2023-11-09,8.0,6765.0,2193.0,2391.9
2023-11-10,160.0,6925.0,2351.0,2399.6
2023-11-11,0.0,6925.0,2342.0,2405.5
2023-11-12,0.0,6925.0,2342.0,2411.8
2023-11-13,95.0,7020.0,2437.0,2420.0
2023-11-14,71.0,7091.0,2505.0,2426.9
2023-11-15,621.0,7712.0,3106.0,2445.1
2023-11-16,175.0,7887.0,3218.0,2460.7
2023-11-17,149.0,8036.0,3244.0,2472.0
2023-11-18,0.0,8036.0,3235.0,2487.4
2023-11-19,0.0,8036.0,3235.0,2506.5
2023-11-20,92.0,8128.0,3327.0,2527.4
2023-11-21,-105.0,8023.0,3224.0,2547.5
2023-11-22,-35.0,7988.0,3359.0,2570.4
2023-11-23,142.0,8130.0,3570.0,2600.5
2023-11-24,312.0,8442.0,4006.0,2640.0
2023-11-25,0.0,8442.0,4019.0,2681.3
2023-11-26,0.0,8442.0,4019.0,2715.7
2023-11-27,296.0,8738.0,4315.0,2755.9
2023-11-28,96.0,8834.0,4359.0,2803.0
2023-11-29,-22.0,8812.0,4259.0,2852.5
2023-11-30,144.0,8956.0,4235.0,2906.7
2023-12-01,-545.0,8411.0,3688.0,2955.5
2023-12-02,0.0,8411.0,3694.0,3001.0
2023-12-03,0.0,8411.0,3694.0,3049.4
2023-12-04,-434.0,7977.0,3260.0,3079.2
2023-12-05,-205.0,7772.0,3108.0,3088.5
2023-12-06,-198.0,7574.0,2988.0,3115.2
2023-12-07,-300.0,7274.0,2856.0,3139.2
2023-12-08,78.0,7352.0,2942.0,3161.4
2023-12-09,0.0,7352.0,2942.0,3168.8
2023-12-10,0.0,7352.0,2942.0,3176.3
2023-12-11,218.0,7570.0,3160.0,3188.1
2023-12-12,204.0,7774.0,3364.0,3190.0
2023-12-13,25.0,7799.0,3389.0,3182.0
2023-12-14,-101.0,7698.0,3288.0,3168.8
2023-12-15,653.0,8351.0,3791.0,3169.5
2023-12-16,0.0,8351.0,3752.0,3180.8
2023-12-17,0.0,8351.0,3752.0,3193.9
2023-12-18,-41.0,8310.0,3711.0,3206.1
2023-12-19,-113.0,8197.0,3515.0,3217.4
2023-12-20,20.0,8217.0,3391.0,3227.1
2023-12-21,159.0,8376.0,3392.0,3234.6
2023-12-22,281.0,8657.0,3518.0,3244.1
2023-12-23,0.0,8657.0,3354.0,3254.7
2023-12-24,0.0,8657.0,3354.0,3263.6
2023-12-25,287.0,8944.0,3641.0,3278.2
2023-12-26,349.0,9293.0,3783.0,3308.5
2023-12-27,287.0,9580.0,3867.0,3344.2
2023-12-28,179.0,9759.0,3863.0,3378.0
2023-12-29,155.0,9914.0,3817.0,3410.5
2023-12-30,0.0,9914.0,3636.0,3436.2
2023-12-31,0.0,9914.0,3636.0,3462.0
2024-01-01,-441.0,9473.0,3195.0,3479.1
2024-01-02,-428.0,9045.0,3016.0,3490.7
2024-01-03,-558.0,8487.0,2743.0,3495.4
2024-01-04,-585.0,7902.0,2485.0,3483.0
2024-01-05,-411.0,7491.0,2430.0,3467.3
2024-01-06,0.0,7491.0,2814.0,3458.7
2024-01-07,0.0,7491.0,2814.0,3450.2
2024-01-08,-40.0,7451.0,2774.0,3441.0
2024-01-09,-157.0,7294.0,2658.0,3427.6
2024-01-10,6.0,7300.0,2726.0,3417.7
2024-01-11,12.0,7312.0,2667.0,3403.8
2024-01-12,-10.0,7302.0,2542.0,3383.3
2024-01-13,0.0,7302.0,2412.0,3351.4
2024-01-14,0.0,7302.0,2412.0,3319.3
2024-01-15,1034.0,8336.0,3446.0,3307.8
2024-01-16,-84.0,8252.0,2429.0,3270.1
2024-01-17,527.0,8779.0,3152.0,3245.9
2024-01-18,73.0,8852.0,2710.0,3215.0
2024-01-19,6.0,8858.0,2249.0,3175.2
2024-01-20,0.0,8858.0,1923.0,3139.9
2024-01-21,0.0,8858.0,1923.0,3104.5
2024-01-22,33.0,8891.0,1956.0,3069.8
2024-01-23,-295.0,8596.0,1743.0,3039.4
2024-01-24,-84.0,8512.0,1864.0,3014.5
2024-01-25,366.0,8878.0,2385.0,3002.5
2024-01-26,390.0,9268.0,2892.0,3003.2
2024-01-27,0.0,9268.0,3031.0,3005.0
2024-01-28,0.0,9268.0,2809.0,3002.3
2024-01-29,378.0,9646.0,3059.0,3004.7
2024-01-30,98.0,9744.0,3058.0,3002.6
2024-01-31,81.0,9825.0,2969.0,2994.7
2024-02-01,-423.0,9402.0,2838.0,2983.7
2024-02-02,-364.0,9038.0,2875.0,2975.4
2024-02-03,0.0,9038.0,3171.0,2963.0
2024-02-04,43.0,9081.0,3436.0,2956.7
2024-02-05,-400.0,8681.0,3164.0,2945.0
2024-02-06,-224.0,8457.0,2963.0,2930.0
2024-02-07,-148.0,8309.0,2893.0,2917.6
2024-02-08,302.0,8611.0,2709.0,2903.9
2024-02-09,53.0,8664.0,2375.0,2883.6
2024-02-10,0.0,8664.0,2195.0,2857.1
2024-02-11,0.0,8664.0,2195.0,2833.9
2024-02-12,0.0,8664.0,2195.0,2810.8
2024-02-13,0.0,8664.0,2299.0,2783.9
2024-02-14,0.0,8664.0,2601.0,2760.3
2024-02-15,-589.0,8075.0,2251.0,2728.0
2024-02-16,-58.0,8017.0,2159.0,2693.9
2024-02-17,0.0,8017.0,1527.0,2648.1
2024-02-18,562.0,8579.0,2089.0,2617.1
2024-02-19,-68.0,8511.0,2021.0,2584.8
2024-02-20,-298.0,8213.0,1499.0,2550.9
2024-02-21,-347.0,7866.0,1093.0,2512.5
2024-02-22,-197.0,7669.0,799.0,2473.6
2024-02-23,155.0,7824.0,1141.0,2446.7
2024-02-24,0.0,7824.0,1506.0,2428.2
2024-02-25,-105.0,7719.0,1401.0,2400.0
2024-02-26,297.0,8016.0,1698.0,2377.6
2024-02-27,343.0,8359.0,1975.0,2361.7
2024-02-28,275.0,8634.0,1919.0,2346.9
2024-02-29,59.0,8693.0,2171.0,2335.8
2024-03-01,-237.0,8456.0,2161.0,2325.7
2024-03-02,0.0,8456.0,2613.0,2327.1
2024-03-03,0.0,8456.0,2613.0,2331.1
2024-03-04,-319.0,8137.0,2294.0,2328.7
2024-03-05,-374.0,7763.0,2249.0,2304.8
2024-03-06,-314.0,7449.0,2413.0,2304.5
2024-03-07,-107.0,7342.0,2409.0,2289.6
2024-03-08,0.0,7342.0,2479.0,2285.0
2024-03-09,0.0,7342.0,2482.0,2289.7
2024-03-10,0.0,7342.0,2482.0,2300.8
2024-03-11,0.0,7342.0,2482.0,2312.0
2024-03-12,0.0,7342.0,2448.0,2321.9
2024-03-13,-7.0,7335.0,2415.0,2335.3
2024-03-14,-7.0,7328.0,2027.0,2338.6
2024-03-15,-91.0,7237.0,1830.0,2327.5
2024-03-16,0.0,7237.0,1665.0,2302.9
2024-03-17,0.0,7237.0,1665.0,2275.6
2024-03-18,0.0,7237.0,1665.0,2252.7
2024-03-19,-5.0,7232.0,1671.0,2225.0
2024-03-20,0.0,7232.0,1518.0,2194.2
2024-03-21,-1.0,7231.0,1554.0,2165.9
2024-03-22,-11.0,7220.0,1588.0,2140.9
2024-03-23,0.0,7220.0,1761.0,2118.6
2024-03-24,0.0,7220.0,1761.0,2090.4
2024-03-25,40.0,7260.0,1801.0,2057.7
2024-03-26,145.0,7405.0,1721.0,2028.8
2024-03-27,247.0,7652.0,1872.0,2007.0
2024-03-28,248.0,7900.0,1987.0,1988.9
2024-03-29,148.0,8048.0,1960.0,1973.9
2024-03-30,0.0,8048.0,1778.0,1962.0
2024-03-31,0.0,8048.0,1778.0,1953.6
2024-04-01,-48.0,8000.0,1730.0,1944.3
2024-04-02,-148.0,7852.0,1835.0,1937.1
2024-04-03,-248.0,7604.0,1863.0,1928.4
2024-04-04,-250.0,7354.0,1813.0,1912.6
2024-04-05,-150.0,7204.0,1894.0,1905.5
2024-04-06,0.0,7204.0,2066.0,1903.6
2024-04-07,2.0,7206.0,2068.0,1914.5
2024-04-08,0.0,7206.0,2068.0,1914.0
2024-04-09,0.0,7206.0,2052.0,1914.7
2024-04-10,0.0,7206.0,2049.0,1925.7
2024-04-11,2.0,7208.0,2044.0,1944.7
2024-04-12,2.0,7210.0,2045.0,1969.6
2024-04-13,0.0,7210.0,2047.0,1987.7
2024-04-14,-2.0,7208.0,2195.0,2001.5
2024-04-15,100.0,7308.0,2295.0,2019.4
2024-04-16,0.0,7308.0,2123.0,2027.9
2024-04-17,-170.0,7138.0,1920.0,2026.8
2024-04-18,0.0,7138.0,1895.0,2026.3
2024-04-19,0.0,7138.0,1870.0,2020.3
2024-04-20,0.0,7138.0,1797.0,2013.0
2024-04-21,0.0,7138.0,1797.0,1996.7
2024-04-22,0.0,7138.0,1708.0,1978.6
2024-04-23,0.0,7138.0,1613.0,1965.0
2024-04-24,0.0,7138.0,1481.0,1949.6
2024-04-25,0.0,7138.0,1418.0,1929.7
2024-04-26,0.0,7138.0,1359.0,1908.7
2024-04-27,0.0,7138.0,1282.0,1884.8
2024-04-28,2.0,7140.0,1284.0,1860.8
2024-04-29,0.0,7140.0,1373.0,1838.6
2024-04-30,438.0,7578.0,1926.0,1827.5
2024-05-01,-2.0,7576.0,2094.0,1820.4
2024-05-02,-2.0,7574.0,2187.0,1815.9
2024-05-03,-2.0,7572.0,2245.0,1820.2
2024-05-04,0.0,7572.0,2407.0,1831.8
2024-05-05,-2.0,7570.0,2403.0,1846.5
2024-05-06,0.0,7570.0,2403.0,1861.3
2024-05-07,-438.0,7132.0,1963.0,1867.2
2024-05-08,2.0,7134.0,1963.0,1873.1
