date,level,yoy,yoy_ma50
2022-02-12,46278.3,1773.0,2578.0
2022-02-13,46178.3,1673.0,2568.1
2022-02-14,46168.3,1663.0,2557.9
2022-02-15,46158.3,1763.0,2549.0
2022-02-16,46148.3,1803.0,2537.3
2022-02-17,46138.3,1813.0,2522.1
2022-02-18,46128.3,1883.0,2507.2
2022-02-19,46128.3,1963.0,2493.7
2022-02-20,46128.3,1953.0,2477.6
2022-02-21,46128.3,2003.0,2462.4
2022-02-22,46218.3,2083.0,2450.1
2022-02-23,46408.3,2263.0,2443.4
2022-02-24,46598.3,2443.0,2441.7
2022-02-25,46888.3,2733.0,2445.2
2022-02-26,46888.3,2733.0,2448.4
2022-02-27,46888.3,2743.0,2452.0
2022-02-28,47178.3,3033.0,2461.4
2022-03-01,48425.9,2669.0,2463.3
2022-03-02,48235.9,2479.0,2461.1
2022-03-03,48045.9,2289.0,2455.0
2022-03-04,47755.9,2009.0,2443.1
2022-03-05,47755.9,2019.0,2431.3
2022-03-06,47755.9,2019.0,2419.4
2022-03-07,47465.9,1729.0,2401.8
2022-03-08,47425.9,1689.0,2381.5
2022-03-09,47425.9,1689.0,2359.3
2022-03-10,47425.9,1689.0,2336.9
2022-03-11,47425.9,1689.0,2318.2
2022-03-12,47425.9,1689.0,2302.7
2022-03-13,47425.9,1689.0,2287.2
2022-03-14,47425.9,1689.0,2271.7
2022-03-15,47425.9,1689.0,2255.1
2022-03-16,47425.9,1689.0,2237.6
2022-03-17,47495.9,1759.0,2217.9
2022-03-18,47515.9,1779.0,2194.7
2022-03-19,47515.9,1779.0,2166.4
2022-03-20,47515.9,1779.0,2138.1
2022-03-21,47535.9,1799.0,2108.1
2022-03-22,47545.9,1809.0,2078.4
2022-03-23,47555.9,1819.0,2062.4
2022-03-24,47495.9,1759.0,2046.7
2022-03-25,47565.9,1829.0,2030.8
2022-03-26,47565.9,1829.0,2014.9
2022-03-27,47565.9,1829.0,1999.1
2022-03-28,47685.9,1949.0,1985.6
2022-03-29,47815.9,2079.0,1978.3
2022-03-30,47945.9,2209.0,1976.4
2022-03-31,48075.9,2339.0,1980.1
2022-04-01,48515.6,2499.3,1989.1
2022-04-02,48525.6,2509.3,2001.8
2022-04-03,48525.6,2509.3,2016.5
2022-04-04,48375.6,2359.3,2030.2
2022-04-05,48225.6,2219.3,2041.4
2022-04-06,48085.6,2079.3,2047.7
2022-04-07,47945.6,1939.3,2050.4
2022-04-08,47945.6,1939.3,2052.9
2022-04-09,47935.6,1929.3,2053.9
2022-04-10,47935.6,1929.3,2053.2
2022-04-11,47945.6,1939.3,2052.9
2022-04-12,47965.6,1949.3,2051.8
2022-04-13,47965.6,1949.3,2049.2
2022-04-14,47965.6,1949.3,2042.9
2022-04-15,47965.6,1949.3,2033.0
2022-04-16,47965.6,1949.3,2017.3
2022-04-17,47965.6,1949.3,2001.7
2022-04-18,47965.6,1949.3,1985.8
2022-04-19,47955.6,1939.3,1963.9
2022-04-20,47955.6,1939.3,1949.3
2022-04-21,47955.6,1939.3,1938.5
2022-04-22,47955.6,1939.3,1931.5
2022-04-23,47955.6,1939.3,1930.1
2022-04-24,47965.6,1949.3,1928.7
2022-04-25,48495.6,2469.3,1937.7
2022-04-26,48495.6,2469.3,1952.6
2022-04-27,48495.6,2469.3,1968.2
2022-04-28,48495.6,2469.3,1983.8
2022-04-29,48495.6,2469.3,1999.4
2022-04-30,48495.6,2469.3,2015.0
2022-05-01,48485.6,2663.9,2034.5
2022-05-02,48475.6,2663.9,2054.0
2022-05-03,48465.6,2663.9,2073.5
2022-05-04,48455.6,2663.9,2093.0
2022-05-05,48455.6,2673.9,2112.7
2022-05-06,48455.6,2673.9,2131.0
2022-05-07,48465.6,2683.9,2149.1
2022-05-08,48465.6,2673.9,2167.0
2022-05-09,48475.6,2683.9,2185.0
2022-05-10,48485.6,2683.9,2202.7
2022-05-11,48495.6,2683.9,2220.2
2022-05-12,48495.6,2673.9,2237.3
2022-05-13,48495.6,2673.9,2255.6
2022-05-14,48485.6,2663.9,2272.3
2022-05-15,48485.6,2673.9,2289.2
2022-05-16,48485.6,2673.9,2306.1
2022-05-17,48485.6,2673.9,2320.6
2022-05-18,48485.6,2673.9,2332.5
2022-05-19,48485.6,2673.9,2341.8
2022-05-20,48485.6,2673.9,2348.5
2022-05-21,48485.6,2673.9,2352.0
2022-05-22,48485.6,2673.9,2355.3
2022-05-23,48485.6,2673.9,2358.6
2022-05-24,48485.6,2673.9,2364.9
2022-05-25,48485.6,2673.9,2374.0
2022-05-26,48485.6,2673.9,2385.9
2022-05-27,48485.6,2673.9,2400.6
2022-05-28,48485.6,2673.9,2415.3
2022-05-29,48485.6,2673.9,2430.2
2022-05-30,48485.6,2673.9,2445.0
2022-05-31,48485.6,2673.9,2459.7
2022-06-01,49395.1,3313.9,2487.0
2022-06-02,49395.1,3313.9,2514.3
2022-06-03,49385.1,3303.9,2541.4
2022-06-04,49385.1,3303.9,2568.5
2022-06-05,49385.1,3303.9,2595.6
2022-06-06,49385.1,3303.9,2622.7
2022-06-07,49385.1,3303.9,2649.8
2022-06-08,49385.1,3303.9,2677.1
2022-06-09,49385.1,3303.9,2704.4
2022-06-10,49395.1,3313.9,2731.9
2022-06-11,49395.1,3313.9,2759.4
2022-06-12,49395.1,3313.9,2786.9
2022-06-13,49395.1,3313.9,2814.1
2022-06-14,49395.1,3323.9,2831.2
2022-06-15,49395.1,3323.9,2848.3
2022-06-16,49395.1,3323.9,2865.4
2022-06-17,49395.1,3323.9,2882.5
2022-06-18,49395.1,3323.9,2899.6
2022-06-19,49395.1,3323.9,2916.7
2022-06-20,49395.1,3323.9,2929.9
2022-06-21,49395.1,3313.9,2942.9
2022-06-22,49395.1,3313.9,2955.9
2022-06-23,49395.1,3313.9,2968.9
2022-06-24,49445.1,3343.9,2982.3
2022-06-25,49445.1,3323.9,2995.3
2022-06-26,49445.1,3323.9,3008.1
2022-06-27,49535.1,3413.9,3022.9
2022-06-28,49635.1,3493.9,3039.1
2022-06-29,49725.1,3563.9,3056.7
2022-06-30,49795.1,3613.9,3075.3
2022-07-01,51421.2,4581.5,3113.5
2022-07-02,51421.2,4601.5,3152.0
2022-07-03,51421.2,4601.5,3190.8
2022-07-04,51324.2,4504.5,3227.4
2022-07-05,51217.2,4417.5,3262.2
2022-07-06,51120.2,4340.5,3295.6
2022-07-07,51043.2,4283.5,3327.8
2022-07-08,51036.2,4276.5,3359.8
2022-07-09,51036.2,4276.5,3391.9
2022-07-10,51036.2,4276.5,3423.9
2022-07-11,51036.2,4276.5,3456.0
2022-07-12,51036.2,4276.5,3488.0
2022-07-13,51036.2,4276.5,3520.1
2022-07-14,51036.2,4276.5,3552.1
2022-07-15,51036.2,3276.5,3564.2
2022-07-16,51036.2,3276.5,3576.2
2022-07-17,51036.2,3276.5,3588.3
2022-07-18,51045.2,3285.5,3600.5
2022-07-19,51049.2,3289.5,3612.8
2022-07-20,51049.2,3289.5,3625.1
2022-07-21,51049.2,3289.5,3624.6
2022-07-22,51049.2,3289.5,3624.1
2022-07-23,51049.2,3289.5,3623.9
2022-07-24,51049.2,3289.5,3623.6
2022-07-25,51042.2,3282.5,3623.1
2022-07-26,51040.2,3280.5,3622.7
2022-07-27,51039.2,3279.5,3622.2
2022-07-28,51038.2,3278.5,3621.7
2022-07-29,51037.2,3257.5,3620.7
2022-07-30,51037.2,3237.5,3619.2
2022-07-31,51037.2,3237.5,3617.7
2022-08-01,51014.1,2829.9,3608.0
2022-08-02,51011.1,2826.9,3598.3
2022-08-03,51011.1,2826.9,3588.3
2022-08-04,51011.1,2826.9,3578.4
2022-08-05,51011.1,2846.9,3568.9
2022-08-06,51011.1,2866.9,3559.7
2022-08-07,51011.1,2866.9,3550.6
2022-08-08,51011.1,2866.9,3541.4
2022-08-09,51011.1,2866.9,3532.3
2022-08-10,51011.1,2866.9,3523.4
2022-08-11,51011.1,2866.9,3514.4
2022-08-12,51011.1,2866.9,3505.5
2022-08-13,51011.1,2866.9,3495.9
2022-08-14,51011.1,2866.9,3486.8
2022-08-15,51011.1,2866.9,3477.7
2022-08-16,51011.1,2866.9,3466.7
2022-08-17,51011.1,2866.9,3454.2
2022-08-18,51011.1,2866.9,3440.2
2022-08-19,51011.1,2866.9,3425.3
2022-08-20,51011.1,2866.9,3391.0
2022-08-21,51011.1,2866.9,3356.3
2022-08-22,51011.1,2866.9,3321.6
2022-08-23,51011.1,2866.9,3288.9
2022-08-24,51011.1,2866.9,3257.9
2022-08-25,51011.1,2826.9,3227.6
2022-08-26,51011.1,2786.9,3197.7
2022-08-27,51011.1,2746.9,3167.1
2022-08-28,51011.1,2746.9,3136.5
2022-08-29,51011.1,2746.9,3105.9
2022-08-30,51011.1,2706.9,3074.5
2022-08-31,51011.1,2666.9,3042.3
2022-09-01,51406.3,4040.7,3037.6
2022-09-02,51406.3,4080.7,3033.7
2022-09-03,51406.3,4120.7,3050.6
2022-09-04,51406.3,4120.7,3067.5
2022-09-05,51406.3,4120.7,3084.3
2022-09-06,51406.3,4160.7,3101.8
2022-09-07,51406.3,4200.7,3120.1
2022-09-08,51406.3,4200.7,3138.3
2022-09-09,51406.3,4200.7,3156.5
2022-09-10,51406.3,4200.7,3174.7
2022-09-11,51406.3,4200.7,3193.0
2022-09-12,51404.3,4198.7,3211.2
2022-09-13,51404.3,4198.7,3229.5
2022-09-14,51404.3,4198.7,3247.8
2022-09-15,51404.3,4198.7,3266.2
2022-09-16,51404.3,4198.7,3284.6
2022-09-17,51404.3,4108.7,3301.7
2022-09-18,51404.3,4008.7,3317.1
2022-09-19,51416.3,4020.7,3332.8
2022-09-20,51440.3,4054.7,3357.2
2022-09-21,51459.3,4083.7,3382.4
2022-09-22,51475.3,3989.7,3405.6
2022-09-23,51496.3,3900.7,3427.1
2022-09-24,51496.3,3830.7,3446.8
2022-09-25,51496.3,3880.7,3467.1
2022-09-26,51629.3,3913.7,3488.0
2022-09-27,51802.3,3986.7,3510.4
2022-09-28,52000.3,4084.7,3534.8
2022-09-29,52180.3,4224.7,3561.9
2022-09-30,52364.3,4368.7,3591.9
2022-10-01,50562.9,4180.5,3618.2
2022-10-02,50562.9,4230.5,3645.5
2022-10-03,50510.9,4178.5,3671.7
2022-10-04,50373.9,4041.5,3695.2
2022-10-05,50221.9,3889.5,3715.7
2022-10-06,50100.9,3828.5,3734.9
2022-10-07,49951.9,3739.5,3752.3
2022-10-08,49968.9,3866.5,3772.3
2022-10-09,49970.9,3858.5,3792.2
2022-10-10,49879.9,3867.5,3812.2
2022-10-11,49819.9,3897.5,3832.8
2022-10-12,49754.9,3922.5,3853.9
2022-10-13,49679.9,3937.5,3875.3
2022-10-14,49623.9,3971.5,3898.2
2022-10-15,49606.9,3954.5,3921.6
2022-10-16,49604.9,3962.5,3945.9
2022-10-17,49604.9,3962.5,3970.2
2022-10-18,49604.9,3962.5,3994.5
2022-10-19,49604.9,3962.5,4019.6
2022-10-20,49604.9,3872.5,4043.7
2022-10-21,49604.9,3782.5,4038.5
2022-10-22,49604.9,3692.5,4030.8
2022-10-23,49604.9,3692.5,4022.2
2022-10-24,49612.9,3700.5,4013.8
2022-10-25,49840.9,3738.5,4006.2
2022-10-26,50118.9,3826.5,3999.5
2022-10-27,50356.9,3964.5,3994.8
2022-10-28,50444.9,3952.5,3989.8
2022-10-29,50444.9,3852.5,3982.8
2022-10-30,50444.9,3852.5,3975.9
2022-10-31,50504.9,3912.5,3970.1
2022-11-01,49699.1,3846.0,3963.0
2022-11-02,49437.1,3774.0,3954.6
2022-11-03,49204.1,3691.0,3944.4
2022-11-04,49117.1,3754.0,3935.5
2022-11-05,49117.1,3854.0,3928.6
2022-11-06,49117.1,3854.0,3923.5
2022-11-07,49049.1,3786.0,3919.1
2022-11-08,49036.1,3683.0,3912.3
2022-11-09,49026.1,3583.0,3902.9
2022-11-10,49028.1,3535.0,3891.9
2022-11-11,49037.1,3494.0,3882.0
2022-11-12,49037.1,3494.0,3873.8
2022-11-13,49037.1,3494.0,3867.1
2022-11-14,49040.1,3497.0,3859.4
2022-11-15,49210.1,3757.0,3856.3
2022-11-16,49273.1,3870.0,3854.0
2022-11-17,49396.1,4043.0,3853.1
2022-11-18,49405.1,4102.0,3850.7
2022-11-19,49405.1,4152.0,3846.3
2022-11-20,49405.1,4152.0,3845.8
2022-11-21,49403.1,4150.0,3844.2
2022-11-22,49233.1,3940.0,3839.4
2022-11-23,49164.1,3871.0,3836.0
2022-11-24,49040.1,3697.0,3832.1
2022-11-25,49027.1,3634.0,3828.2
2022-11-26,49027.1,3584.0,3825.1
2022-11-27,49027.1,3584.0,3819.5
2022-11-28,49079.1,3636.0,3815.0
2022-11-29,49157.1,3664.0,3811.0
2022-11-30,49325.1,3782.0,3808.6
2022-12-01,51084.0,4417.1,3818.5
2022-12-02,51078.0,4501.1,3829.8
2022-12-03,51078.0,4591.1,3842.2
2022-12-04,51078.0,4591.1,3854.9
2022-12-05,51525.0,5038.1,3876.4
2022-12-06,51447.0,5050.1,3898.2
2022-12-07,51279.0,4972.1,3918.4
2022-12-08,51271.0,4964.1,3938.4
2022-12-09,51271.0,4964.1,3960.3
2022-12-10,51271.0,4964.1,3983.9
2022-12-11,51271.0,4964.1,4009.3
2022-12-12,51271.0,4964.1,4034.8
2022-12-13,51271.0,4964.1,4060.0
2022-12-14,51271.0,4964.1,4084.5
2022-12-15,51271.0,3764.1,4083.3
2022-12-16,51310.0,3803.1,4080.1
2022-12-17,51310.0,3803.1,4077.1
2022-12-18,51310.0,3803.1,4076.1
2022-12-19,51393.0,3886.1,4076.8
2022-12-20,51537.0,4020.1,4078.9
2022-12-21,51695.0,4168.1,4085.4
2022-12-22,51850.0,4313.1,4096.1
2022-12-23,52014.0,4467.1,4111.7
2022-12-24,52014.0,4457.1,4125.7
2022-12-25,52014.0,4457.1,4137.8
2022-12-26,52221.0,4664.1,4154.0
2022-12-27,52424.0,4827.1,4174.8
2022-12-28,52607.0,4820.1,4197.6
2022-12-29,52808.0,4831.1,4222.5
2022-12-30,52989.0,4922.1,4250.3
2022-12-31,52989.0,4832.1,4277.0
2023-01-01,52989.0,5680.9,4320.8
2023-01-02,52740.0,5431.9,4359.5
2023-01-03,52455.0,5206.9,4393.7
2023-01-04,52128.0,5079.9,4420.2
2023-01-05,51772.0,4923.9,4441.3
2023-01-06,51388.0,4639.9,4453.2
2023-01-07,51388.0,4739.9,4466.0
2023-01-08,51388.0,4739.9,4477.7
2023-01-09,51347.0,4698.9,4488.7
2023-01-10,51285.0,4626.9,4498.2
2023-01-11,51356.0,4697.9,4513.4
2023-01-12,51471.0,4812.9,4532.2
2023-01-13,51601.0,4942.9,4557.1
2023-01-14,51601.0,4942.9,4583.3
2023-01-15,51601.0,4942.9,4610.5
2023-01-16,51755.0,5096.9,4640.7
2023-01-17,52259.0,5510.9,4678.2
2023-01-18,52774.0,5935.9,4723.7
2023-01-19,53241.0,6312.9,4774.3
2023-01-20,53567.0,6548.9,4816.9
2023-01-21,53567.0,6458.9,4856.1
2023-01-22,53567.0,6458.9,4893.4
2023-01-23,53485.0,6376.9,4929.1
2023-01-24,53280.0,6121.9,4950.8
2023-01-25,53125.0,5916.9,4968.2
2023-01-26,53008.0,5699.9,4982.7
2023-01-27,52869.0,5460.9,4992.6
2023-01-28,53091.0,5582.9,5005.0
2023-01-29,53219.0,5610.9,5018.0
2023-01-30,53318.0,5609.9,5030.9
2023-01-31,53488.0,5779.9,5047.2
2023-02-01,50316.8,3138.5,5010.7
2023-02-02,49915.8,2737.5,4966.1
2023-02-03,49619.8,2441.5,4939.7
2023-02-04,49397.8,2219.5,4908.0
2023-02-05,49269.8,2091.5,4873.8
2023-02-06,49246.8,2068.5,4839.1
2023-02-07,49168.8,2120.5,4803.8
2023-02-08,49654.8,2736.5,4778.1
2023-02-09,50041.8,3303.5,4760.8
2023-02-10,50221.8,3663.5,4747.8
2023-02-11,50221.8,3843.5,4735.3
2023-02-12,50221.8,3943.5,4725.1
2023-02-13,50117.8,3939.5,4714.7
2023-02-14,49815.8,3647.5,4694.4
2023-02-15,49377.8,3219.5,4662.2
2023-02-16,49411.8,3263.5,4631.1
2023-02-17,50043.8,3905.5,4612.6
2023-02-18,50043.8,3915.5,4592.5
2023-02-19,50043.8,3915.5,4574.1
2023-02-20,50267.8,4139.5,4543.3
2023-02-21,50326.8,4198.5,4518.6
2023-02-22,50423.8,4205.5,4498.6
2023-02-23,50236.8,3828.5,4473.6
2023-02-24,49871.8,3273.5,4440.6
2023-02-25,49871.8,2983.5,4407.4
2023-02-26,49871.8,2983.5,4372.3
2023-02-27,49937.8,3049.5,4338.5
2023-02-28,50268.8,3090.5,4306.3
2023-03-01,52297.2,3871.4,4291.2
2023-03-02,52070.2,3834.4,4273.9
2023-03-03,51618.2,3572.4,4249.1
2023-03-04,51618.2,3862.4,4227.5
2023-03-05,51618.2,3862.4,4205.9
2023-03-06,51289.2,3533.4,4177.7
2023-03-07,50811.2,3345.4,4142.7
2023-03-08,50708.2,3282.4,4098.1
2023-03-09,50638.2,3212.4,4043.7
2023-03-10,50635.2,3209.4,3981.6
2023-03-11,50635.2,3209.4,3914.8
2023-03-12,50635.2,3209.4,3849.8
2023-03-13,50669.2,3243.4,3785.5
2023-03-14,50695.2,3269.4,3723.3
2023-03-15,50795.2,3369.4,3668.3
2023-03-16,50901.2,3475.4,3619.5
2023-03-17,51066.2,3570.4,3576.9
2023-03-18,51066.2,3550.4,3538.7
2023-03-19,51066.2,3550.4,3498.0
2023-03-20,51055.2,3539.4,3456.6
2023-03-21,51208.2,3672.4,3417.8
2023-03-22,51171.2,3625.4,3374.7
2023-03-23,51126.2,3570.4,3383.4
2023-03-24,50953.2,3457.4,3397.8
2023-03-25,50953.2,3387.4,3416.7
2023-03-26,50953.2,3387.4,3440.1
2023-03-27,51678.2,4112.4,3480.5
2023-03-28,51774.2,4088.4,3520.9
2023-03-29,51907.2,4091.4,3560.3
2023-03-30,52082.2,4136.4,3588.3
2023-03-31,52264.2,4188.4,3606.0
2023-04-01,53639.0,5123.4,3635.2
2023-04-02,53639.0,5113.4,3660.6
2023-04-03,53386.0,4860.4,3678.9
2023-04-04,53110.0,4734.4,3694.8
2023-04-05,52910.0,4684.4,3715.6
2023-04-06,52679.0,4593.4,3743.0
2023-04-07,52507.0,4561.4,3769.0
2023-04-08,52507.0,4561.4,3782.1
2023-04-09,52507.0,4571.4,3795.2
2023-04-10,52523.0,4587.4,3808.7
2023-04-11,52526.0,4580.4,3817.5
2023-04-12,52533.0,4567.4,3824.9
2023-04-13,52534.0,4568.4,3832.1
2023-04-14,52532.0,4566.4,3846.9
2023-04-15,52532.0,4566.4,3872.7
2023-04-16,52532.0,4566.4,3904.4
2023-04-17,52534.0,4568.4,3936.1
2023-04-18,52567.0,4601.4,3967.1
2023-04-19,52592.0,4636.4,3998.1
2023-04-20,52617.0,4661.4,4013.9
2023-04-21,52690.0,4734.4,4031.9
2023-04-22,52690.0,4734.4,4055.1
2023-04-23,52779.0,4823.4,4074.3
2023-04-24,52874.0,4908.4,4095.2
2023-04-25,53006.0,4510.4,4114.8
2023-04-26,53069.0,4573.4,4139.3
2023-04-27,53128.0,4632.4,4166.3
2023-04-28,53205.0,4709.4,4196.3
2023-04-29,53205.0,4709.4,4226.3
2023-04-30,53116.0,4620.4,4254.5
2023-05-01,54237.7,5752.1,4305.4
2023-05-02,54067.7,5592.1,4352.3
2023-05-03,53972.7,5507.1,4397.1
2023-05-04,53912.7,5457.1,4438.8
2023-05-05,53750.7,5295.1,4475.2
2023-05-06,53752.7,5297.1,4509.8
2023-05-07,53752.7,5287.1,4544.5
2023-05-08,53754.7,5289.1,4579.3
2023-05-09,53756.7,5281.1,4614.1
2023-05-10,53758.7,5273.1,4646.1
2023-05-11,53727.7,5232.1,4678.3
2023-05-12,53726.7,5231.1,4711.5
2023-05-13,53724.7,5229.1,4746.9
2023-05-14,53724.7,5239.1,4783.9
2023-05-15,53724.7,5239.1,4821.0
2023-05-16,53724.7,5239.1,4843.5
2023-05-17,53724.7,5239.1,4866.5
2023-05-18,53724.7,5239.1,4889.5
2023-05-19,53724.7,5239.1,4911.5
2023-05-20,53724.7,5239.1,4932.5
2023-05-21,53724.7,5239.1,4934.9
2023-05-22,53724.7,5239.1,4937.4
2023-05-23,53724.7,5239.1,4944.9
2023-05-24,53724.7,5239.1,4955.0
2023-05-25,53729.7,5244.1,4966.2
2023-05-26,53732.7,5247.1,4979.3
2023-05-27,53732.7,5247.1,4993.0
2023-05-28,53732.7,5247.1,5006.7
2023-05-29,53755.7,5270.1,5020.7
2023-05-30,53790.7,5305.1,5035.0
2023-05-31,53801.7,5316.1,5049.8
2023-06-01,53796.7,4401.6,5046.4
2023-06-02,53793.7,4398.6,5043.0
2023-06-03,53793.7,4408.6,5039.9
2023-06-04,53793.7,4408.6,5036.7
2023-06-05,53770.7,4385.6,5033.1
2023-06-06,53735.7,4350.6,5028.8
2023-06-07,53724.7,4339.6,5023.5
2023-06-08,53724.7,4339.6,5017.6
2023-06-09,53724.7,4339.6,5011.1
2023-06-10,53724.7,4329.6,5003.1
2023-06-11,53724.7,4329.6,4995.0
2023-06-12,53724.7,4329.6,4985.1
2023-06-13,53724.7,4329.6,4973.5
2023-06-14,53724.7,4329.6,4969.9
2023-06-15,53724.7,4329.6,4965.0
2023-06-16,53764.7,4369.6,4959.7
2023-06-17,53764.7,4369.6,4953.0
2023-06-18,53764.7,4369.6,4946.2
2023-06-19,53851.7,4456.6,4942.9
2023-06-20,54031.7,4636.6,4920.6
2023-06-21,54174.7,4779.6,4904.3
2023-06-22,54172.7,4777.6,4889.7
2023-06-23,54130.7,4735.6,4875.3
2023-06-24,54130.7,4685.6,4863.1
2023-06-25,54326.7,4881.6,4854.8
2023-06-26,54481.7,5036.6,4849.8
2023-06-27,54518.7,4983.6,4843.7
2023-06-28,54587.7,4952.6,4837.1
2023-06-29,54780.7,5055.6,4832.8
2023-06-30,54883.7,5088.6,4829.9
2023-07-01,55974.6,4553.4,4816.3
2023-07-02,55778.6,4357.4,4798.9
2023-07-03,55539.6,4118.4,4776.5
2023-07-04,55322.6,3998.4,4751.7
2023-07-05,55110.6,3893.4,4724.8
2023-07-06,54919.6,3799.4,4696.0
2023-07-07,54818.6,3775.4,4666.7
2023-07-08,54818.6,3782.4,4637.6
2023-07-09,54818.6,3782.4,4608.4
2023-07-10,54815.6,3779.4,4579.2
2023-07-11,54815.6,3779.4,4550.0
2023-07-12,54815.6,3779.4,4520.8
2023-07-13,54818.6,3782.4,4491.7
2023-07-14,54836.6,3800.4,4462.8
2023-07-15,54836.6,3800.4,4433.9
2023-07-16,54836.6,3800.4,4405.0
2023-07-17,54867.6,3831.4,4376.7
2023-07-18,54880.6,3835.4,4348.0
2023-07-19,54903.6,3854.4,4319.0
2023-07-20,54924.6,3875.4,4290.1
2023-07-21,54917.6,3868.4,4279.5
2023-07-22,54917.6,3868.4,4268.9
2023-07-23,54917.6,3868.4,4258.1
2023-07-24,54898.6,3849.4,4246.9
2023-07-25,54927.6,3885.4,4236.9
2023-07-26,55006.6,3966.4,4229.2
2023-07-27,55094.6,4055.4,4223.5
2023-07-28,55146.6,4108.4,4218.9
2023-07-29,55146.6,4109.4,4214.3
2023-07-30,55146.6,4109.4,4209.9
2023-07-31,55163.6,4126.4,4205.8
2023-08-01,54835.7,3821.6,4195.7
2023-08-02,54740.7,3729.6,4183.7
2023-08-03,54629.7,3618.6,4169.5
2023-08-04,54566.7,3555.6,4154.0
2023-08-05,54566.7,3555.6,4137.7
2023-08-06,54566.7,3555.6,4121.4
2023-08-07,54538.7,3527.6,4104.6
2023-08-08,54536.7,3525.6,4086.0
2023-08-09,54529.7,3518.6,4063.6
2023-08-10,54531.7,3520.6,4038.4
2023-08-11,54531.7,3520.6,4013.3
2023-08-12,54531.7,3520.6,3989.0
2023-08-13,54531.7,3520.6,3965.7
2023-08-14,54534.7,3523.6,3938.5
2023-08-15,54528.7,3517.6,3908.2
2023-08-16,54825.7,3814.6,3884.8
2023-08-17,54988.7,3977.6,3865.3
2023-08-18,55084.7,4073.6,3845.6
2023-08-19,55084.7,4073.6,3825.3
2023-08-20,55084.7,4073.6,3815.7
2023-08-21,55112.7,4101.6,3810.6
2023-08-22,55223.7,4212.6,3812.5
2023-08-23,55225.7,4214.6,3816.8
2023-08-24,55118.7,4107.6,3821.1
2023-08-25,55241.7,4230.6,3829.7
2023-08-26,55241.7,4230.6,3838.8
2023-08-27,55241.7,4230.6,3847.8
2023-08-28,55539.7,4528.6,3862.7
2023-08-29,55813.7,4802.6,3883.2
2023-08-30,55894.7,4883.6,3905.3
2023-08-31,56042.7,5031.6,3930.3
2023-09-01,55922.7,4516.4,3945.0
2023-09-02,55922.7,4516.4,3959.3
2023-09-03,55922.7,4516.4,3973.6
2023-09-04,55602.7,4196.4,3981.6
2023-09-05,55231.7,3825.4,3981.4
2023-09-06,54875.7,3469.4,3974.1
2023-09-07,54996.7,3590.4,3968.8
2023-09-08,55258.7,3852.4,3968.4
2023-09-09,55258.7,3852.4,3968.1
2023-09-10,55258.7,3852.4,3967.7
2023-09-11,55461.7,4055.4,3971.5
2023-09-12,55656.7,4252.4,3979.5
2023-09-13,55695.7,4291.4,3987.7
2023-09-14,55475.7,4071.4,3989.8
2023-09-15,55612.7,4208.4,3992.8
2023-09-16,55612.7,4208.4,3994.8
2023-09-17,55612.7,4208.4,3996.8
2023-09-18,55641.7,4237.4,3999.4
2023-09-19,55700.7,4284.4,4002.5
2023-09-20,55926.7,4486.4,4015.8
2023-09-21,56067.7,4608.4,4033.4
2023-09-22,56269.7,4794.4,4056.9
2023-09-23,56269.7,4773.4,4081.3
2023-09-24,56269.7,4773.4,4105.6
2023-09-25,56404.7,4908.4,4132.7
2023-09-26,56574.7,4945.4,4161.0
2023-09-27,56986.7,5184.4,4194.2
2023-09-28,57426.7,5426.4,4232.3
2023-09-29,57426.7,5246.4,4266.9
2023-09-30,57426.7,5062.4,4297.7
2023-10-01,53620.0,3057.1,4288.4
2023-10-02,53560.0,2997.1,4278.0
2023-10-03,53500.0,2989.1,4267.3
2023-10-04,53214.0,2840.1,4253.7
2023-10-05,53031.0,2809.1,4233.6
2023-10-06,52829.0,2728.1,4208.6
2023-10-07,53029.0,3077.1,4188.7
2023-10-08,53049.0,3080.1,4168.8
2023-10-09,52750.0,2779.1,4142.9
2023-10-10,52439.0,2559.1,4112.1
2023-10-11,52124.0,2304.1,4073.9
2023-10-12,51778.0,2023.1,4030.1
2023-10-13,51873.0,2193.1,3991.8
2023-10-14,51673.0,2049.1,3948.1
2023-10-15,51653.0,2046.1,3904.4
2023-10-16,51633.0,2028.1,3860.4
2023-10-17,51637.0,2032.1,3810.5
2023-10-18,51640.0,2035.1,3755.1
2023-10-19,51822.0,2217.1,3701.8
2023-10-20,52555.0,2950.1,3660.1
2023-10-21,52555.0,2950.1,3628.8
2023-10-22,52555.0,2950.1,3597.5
2023-10-23,53363.0,3758.1,3582.3
2023-10-24,53885.0,4272.1,3583.8
