date,daily_net,stock,yoy,yoy_ma50
2021-11-07,0.0,220.0,-100.0,39.4
2021-11-08,90.0,310.0,-10.0,44.0
2021-11-09,90.0,400.0,130.0,51.6
2021-11-10,50.0,450.0,180.0,58.8
2021-11-11,50.0,500.0,200.0,71.2
2021-11-12,0.0,500.0,110.0,81.2
2021-11-13,0.0,500.0,-50.0,86.8
2021-11-14,0.0,500.0,-50.0,93.0
2021-11-15,-90.0,410.0,-140.0,95.4
2021-11-16,-50.0,360.0,-190.0,95.2
2021-11-17,-50.0,310.0,-170.0,94.2
2021-11-18,-50.0,260.0,-170.0,90.4
2021-11-19,-50.0,210.0,-170.0,84.8
2021-11-20,0.0,210.0,-90.0,81.8
2021-11-21,0.0,210.0,-90.0,78.6
2021-11-22,40.0,250.0,-50.0,76.2
2021-11-23,0.0,250.0,-90.0,73.0
2021-11-24,50.0,300.0,-60.0,70.4
2021-11-25,50.0,350.0,-30.0,66.6
2021-11-26,50.0,400.0,10.0,62.8
2021-11-27,0.0,400.0,-30.0,58.0
2021-11-28,0.0,400.0,-30.0,51.2
2021-11-29,50.0,450.0,20.0,47.4
2021-11-30,50.0,500.0,-40.0,43.8
2021-12-01,-90.0,410.0,-80.0,40.4
2021-12-02,-90.0,320.0,-60.0,37.2
2021-12-03,-90.0,230.0,-80.0,34.4
2021-12-04,0.0,230.0,30.0,34.8
2021-12-05,0.0,230.0,30.0,36.4
2021-12-06,-90.0,140.0,-60.0,36.2
2021-12-07,-90.0,50.0,-50.0,36.2
2021-12-08,0.0,50.0,-90.0,36.4
2021-12-09,0.0,50.0,-100.0,36.0
2021-12-10,0.0,50.0,-100.0,35.4
2021-12-11,0.0,50.0,-100.0,33.0
2021-12-12,0.0,50.0,-100.0,31.0
2021-12-13,0.0,50.0,-100.0,29.0
2021-12-14,0.0,50.0,-70.0,23.8
2021-12-15,0.0,50.0,-20.0,14.8
2021-12-16,0.0,50.0,-10.0,4.6
2021-12-17,0.0,50.0,-10.0,-6.8
2021-12-18,0.0,50.0,-10.0,-18.4
2021-12-19,0.0,50.0,-10.0,-29.4
2021-12-20,10.0,60.0,0.0,-40.2
2021-12-21,10.0,70.0,-80.0,-48.8
2021-12-22,10.0,80.0,-190.0,-54.8
2021-12-23,10.0,90.0,-280.0,-59.2
2021-12-24,10.0,100.0,-300.0,-61.0
2021-12-25,0.0,100.0,-330.0,-63.6
2021-12-26,0.0,100.0,-330.0,-68.2
2021-12-27,40.0,140.0,-290.0,-72.0
2021-12-28,190.0,330.0,-110.0,-74.0
2021-12-29,190.0,520.0,70.0,-75.2
2021-12-30,90.0,610.0,130.0,-76.2
2021-12-31,90.0,700.0,140.0,-77.4
2022-01-01,0.0,700.0,180.0,-76.0
2022-01-02,0.0,700.0,180.0,-71.4
2022-01-03,-60.0,640.0,120.0,-68.0
2022-01-04,-200.0,440.0,20.0,-64.8
2022-01-05,-200.0,240.0,-50.0,-62.0
2022-01-06,-100.0,140.0,-20.0,-59.0
2022-01-07,-100.0,40.0,-10.0,-55.8
2022-01-08,0.0,40.0,-15.0,-52.7
2022-01-09,0.0,40.0,-15.0,-51.2
2022-01-10,10.0,50.0,-5.0,-49.5
2022-01-11,0.0,50.0,10.0,-48.3
2022-01-12,0.0,50.0,15.0,-46.2
2022-01-13,0.0,50.0,23.0,-44.5
2022-01-14,0.0,50.0,31.0,-43.3
2022-01-15,0.0,50.0,34.0,-42.8
2022-01-16,0.0,50.0,34.0,-41.6
2022-01-17,90.0,140.0,124.0,-38.5
2022-01-18,90.0,230.0,217.0,-34.5
2022-01-19,90.0,320.0,232.0,-29.1
2022-01-20,90.0,410.0,44.0,-26.6
2022-01-21,90.0,500.0,-114.0,-27.7
2022-01-22,0.0,500.0,-114.0,-28.4
2022-01-23,0.0,500.0,-114.0,-31.3
2022-01-24,50.0,550.0,-64.0,-33.1
2022-01-25,50.0,600.0,-14.0,-32.2
2022-01-26,100.0,700.0,164.0,-27.9
2022-01-27,100.0,800.0,364.0,-18.9
2022-01-28,100.0,900.0,614.0,-4.6
2022-01-29,100.0,1000.0,616.0,9.7
2022-01-30,100.0,1100.0,716.0,26.1
2022-01-31,0.0,1100.0,716.0,42.4
2022-02-01,0.0,1100.0,618.0,56.7
2022-02-02,0.0,1100.0,540.0,68.9
2022-02-03,0.0,1100.0,620.0,81.7
2022-02-04,0.0,1100.0,620.0,94.3
2022-02-05,0.0,1100.0,620.0,106.9
2022-02-06,0.0,1100.0,620.0,119.5
2022-02-07,-130.0,970.0,440.0,128.5
2022-02-08,-130.0,840.0,300.0,134.5
2022-02-09,-180.0,660.0,150.0,139.1
2022-02-10,-180.0,480.0,50.0,143.9
2022-02-11,-180.0,300.0,-130.0,146.9
2022-02-12,-100.0,200.0,-230.0,148.3
2022-02-13,-100.0,100.0,-330.0,148.3
2022-02-14,-10.0,90.0,-340.0,148.1
2022-02-15,-10.0,80.0,-240.0,149.1
2022-02-16,-10.0,70.0,-200.0,147.3
2022-02-17,-10.0,60.0,-190.0,142.1
2022-02-18,-10.0,50.0,-120.0,137.1
2022-02-19,0.0,50.0,-40.0,133.5
2022-02-20,0.0,50.0,-50.0,128.9
2022-02-21,0.0,50.0,0.0,125.3
2022-02-22,90.0,140.0,80.0,124.5
2022-02-23,190.0,330.0,260.0,129.3
2022-02-24,190.0,520.0,440.0,139.1
2022-02-25,290.0,810.0,730.0,154.1
2022-02-26,0.0,810.0,730.0,168.9
2022-02-27,0.0,810.0,740.0,184.0
2022-02-28,290.0,1100.0,1030.0,204.9
2022-03-01,-50.0,1050.0,980.0,224.6
2022-03-02,-190.0,860.0,790.0,240.2
2022-03-03,-190.0,670.0,600.0,251.9
2022-03-04,-290.0,380.0,320.0,257.9
2022-03-05,0.0,380.0,330.0,263.9
2022-03-06,0.0,380.0,330.0,269.8
2022-03-07,-290.0,90.0,40.0,269.9
2022-03-08,-40.0,50.0,0.0,267.4
2022-03-09,0.0,50.0,0.0,263.1
2022-03-10,0.0,50.0,0.0,258.4
2022-03-11,0.0,50.0,0.0,257.6
2022-03-12,0.0,50.0,0.0,259.8
2022-03-13,0.0,50.0,0.0,262.1
2022-03-14,0.0,50.0,0.0,264.4
2022-03-15,0.0,50.0,0.0,265.7
2022-03-16,0.0,50.0,0.0,266.0
2022-03-17,70.0,120.0,70.0,264.1
2022-03-18,20.0,140.0,90.0,258.6
2022-03-19,0.0,140.0,90.0,248.1
2022-03-20,0.0,140.0,90.0,237.6
2022-03-21,20.0,160.0,110.0,225.5
2022-03-22,10.0,170.0,120.0,213.6
2022-03-23,10.0,180.0,130.0,203.8
2022-03-24,-60.0,120.0,70.0,194.4
2022-03-25,70.0,190.0,140.0,184.8
2022-03-26,0.0,190.0,140.0,175.2
2022-03-27,0.0,190.0,140.0,165.6
2022-03-28,120.0,310.0,260.0,158.4
2022-03-29,130.0,440.0,390.0,157.4
2022-03-30,130.0,570.0,520.0,161.8
2022-03-31,130.0,700.0,650.0,171.8
2022-04-01,-90.0,610.0,560.0,182.0
2022-04-02,10.0,620.0,570.0,196.0
2022-04-03,0.0,620.0,570.0,212.0
2022-04-04,-150.0,470.0,420.0,227.0
2022-04-05,-150.0,320.0,280.0,239.4
2022-04-06,-140.0,180.0,140.0,247.0
2022-04-07,-140.0,40.0,0.0,251.0
2022-04-08,0.0,40.0,0.0,254.8
2022-04-09,-10.0,30.0,-10.0,257.0
2022-04-10,0.0,30.0,-10.0,257.6
2022-04-11,10.0,40.0,0.0,258.6
2022-04-12,20.0,60.0,10.0,258.8
2022-04-13,0.0,60.0,10.0,257.4
2022-04-14,0.0,60.0,10.0,252.4
2022-04-15,0.0,60.0,10.0,243.8
2022-04-16,0.0,60.0,10.0,229.4
2022-04-17,0.0,60.0,10.0,215.0
2022-04-18,0.0,60.0,10.0,200.4
2022-04-19,-10.0,50.0,0.0,179.8
2022-04-20,0.0,50.0,0.0,160.2
2022-04-21,0.0,50.0,0.0,144.4
2022-04-22,0.0,50.0,0.0,132.4
2022-04-23,0.0,50.0,0.0,126.0
2022-04-24,10.0,60.0,10.0,119.6
2022-04-25,0.0,60.0,0.0,113.0
2022-04-26,0.0,60.0,0.0,112.2
2022-04-27,0.0,60.0,0.0,112.2
2022-04-28,0.0,60.0,0.0,112.2
2022-04-29,0.0,60.0,0.0,112.2
2022-04-30,0.0,60.0,0.0,112.2
2022-05-01,-10.0,50.0,-10.0,112.0
2022-05-02,-10.0,40.0,-10.0,111.8
2022-05-03,-10.0,30.0,-10.0,111.6
2022-05-04,-10.0,20.0,-10.0,111.4
2022-05-05,0.0,20.0,0.0,111.4
2022-05-06,0.0,20.0,0.0,110.0
2022-05-07,10.0,30.0,10.0,108.4
2022-05-08,0.0,30.0,0.0,106.6
2022-05-09,10.0,40.0,10.0,105.0
2022-05-10,10.0,50.0,10.0,103.0
2022-05-11,10.0,60.0,10.0,100.8
2022-05-12,0.0,60.0,0.0,98.2
2022-05-13,0.0,60.0,0.0,96.8
2022-05-14,-10.0,50.0,-10.0,93.8
2022-05-15,0.0,50.0,0.0,91.0
2022-05-16,0.0,50.0,0.0,88.2
2022-05-17,0.0,50.0,0.0,83.0
2022-05-18,0.0,50.0,0.0,75.2
2022-05-19,0.0,50.0,0.0,64.8
2022-05-20,0.0,50.0,0.0,51.8
2022-05-21,0.0,50.0,0.0,40.6
2022-05-22,0.0,50.0,0.0,29.2
2022-05-23,0.0,50.0,0.0,17.8
2022-05-24,0.0,50.0,0.0,9.4
2022-05-25,0.0,50.0,0.0,3.8
2022-05-26,0.0,50.0,0.0,1.0
2022-05-27,0.0,50.0,0.0,1.0
2022-05-28,0.0,50.0,0.0,1.0
2022-05-29,0.0,50.0,0.0,1.2
2022-05-30,0.0,50.0,0.0,1.4
2022-05-31,0.0,50.0,0.0,1.4
2022-06-01,0.0,50.0,0.0,1.2
2022-06-02,0.0,50.0,0.0,1.0
2022-06-03,-10.0,40.0,-10.0,0.6
2022-06-04,0.0,40.0,-10.0,0.2
2022-06-05,0.0,40.0,-10.0,-0.2
2022-06-06,0.0,40.0,-10.0,-0.6
2022-06-07,0.0,40.0,-10.0,-1.0
2022-06-08,0.0,40.0,-10.0,-1.2
2022-06-09,0.0,40.0,-10.0,-1.4
2022-06-10,10.0,50.0,0.0,-1.4
2022-06-11,0.0,50.0,0.0,-1.4
2022-06-12,0.0,50.0,0.0,-1.4
2022-06-13,0.0,50.0,0.0,-1.6
2022-06-14,0.0,50.0,10.0,-1.4
2022-06-15,0.0,50.0,10.0,-1.2
2022-06-16,0.0,50.0,10.0,-1.0
2022-06-17,0.0,50.0,10.0,-0.8
2022-06-18,0.0,50.0,10.0,-0.6
2022-06-19,0.0,50.0,10.0,-0.4
2022-06-20,0.0,50.0,10.0,0.0
2022-06-21,0.0,50.0,0.0,0.2
2022-06-22,0.0,50.0,0.0,0.4
2022-06-23,0.0,50.0,0.0,0.6
2022-06-24,50.0,100.0,30.0,1.2
2022-06-25,0.0,100.0,10.0,1.4
2022-06-26,0.0,100.0,10.0,1.4
2022-06-27,90.0,190.0,100.0,3.4
2022-06-28,100.0,290.0,180.0,6.8
2022-06-29,90.0,380.0,250.0,11.6
2022-06-30,70.0,450.0,300.0,17.4
2022-07-01,-50.0,400.0,270.0,22.8
2022-07-02,0.0,400.0,290.0,28.6
2022-07-03,0.0,400.0,290.0,34.6
2022-07-04,-97.0,303.0,193.0,38.5
2022-07-05,-107.0,196.0,106.0,40.6
2022-07-06,-97.0,99.0,29.0,41.2
2022-07-07,-77.0,22.0,-28.0,40.6
2022-07-08,-7.0,15.0,-35.0,39.9
2022-07-09,0.0,15.0,-35.0,39.2
2022-07-10,0.0,15.0,-35.0,38.5
2022-07-11,0.0,15.0,-35.0,37.8
2022-07-12,0.0,15.0,-35.0,37.1
2022-07-13,0.0,15.0,-35.0,36.4
2022-07-14,0.0,15.0,-35.0,35.7
2022-07-15,0.0,15.0,-35.0,35.0
2022-07-16,0.0,15.0,-35.0,34.3
2022-07-17,0.0,15.0,-35.0,33.6
2022-07-18,9.0,24.0,-26.0,33.1
2022-07-19,4.0,28.0,-22.0,32.6
2022-07-20,0.0,28.0,-22.0,32.2
2022-07-21,0.0,28.0,-22.0,31.8
2022-07-22,0.0,28.0,-22.0,31.3
2022-07-23,0.0,28.0,-22.0,31.1
2022-07-24,0.0,28.0,-22.0,30.8
2022-07-25,-7.0,21.0,-29.0,30.5
2022-07-26,-2.0,19.0,-31.0,30.0
2022-07-27,-1.0,18.0,-32.0,29.6
2022-07-28,-1.0,17.0,-33.0,29.1
2022-07-29,-1.0,16.0,-54.0,28.3
2022-07-30,0.0,16.0,-74.0,26.8
2022-07-31,0.0,16.0,-74.0,25.3
2022-08-01,-3.0,13.0,-77.0,23.8
2022-08-02,-3.0,10.0,-80.0,22.2
2022-08-03,0.0,10.0,-80.0,20.4
2022-08-04,0.0,10.0,-80.0,18.6
2022-08-05,0.0,10.0,-60.0,17.2
2022-08-06,0.0,10.0,-40.0,16.2
2022-08-07,0.0,10.0,-40.0,15.2
2022-08-08,0.0,10.0,-40.0,14.2
2022-08-09,0.0,10.0,-40.0,13.2
2022-08-10,0.0,10.0,-40.0,12.4
2022-08-11,0.0,10.0,-40.0,11.6
2022-08-12,0.0,10.0,-40.0,10.8
2022-08-13,0.0,10.0,-40.0,9.4
2022-08-14,0.0,10.0,-40.0,8.4
2022-08-15,0.0,10.0,-40.0,7.4
2022-08-16,0.0,10.0,-40.0,4.6
2022-08-17,0.0,10.0,-40.0,0.2
2022-08-18,0.0,10.0,-40.0,-5.6
2022-08-19,0.0,10.0,-40.0,-12.4
2022-08-20,0.0,10.0,-40.0,-18.6
2022-08-21,0.0,10.0,-40.0,-25.2
2022-08-22,0.0,10.0,-40.0,-31.8
2022-08-23,0.0,10.0,-40.0,-36.5
2022-08-24,0.0,10.0,-40.0,-39.4
2022-08-25,0.0,10.0,-80.0,-41.6
2022-08-26,0.0,10.0,-120.0,-43.4
2022-08-27,0.0,10.0,-160.0,-45.9
2022-08-28,0.0,10.0,-160.0,-48.4
2022-08-29,0.0,10.0,-160.0,-50.9
2022-08-30,0.0,10.0,-200.0,-54.2
2022-08-31,0.0,10.0,-240.0,-58.3
2022-09-01,0.0,10.0,-200.0,-61.6
2022-09-02,0.0,10.0,-160.0,-64.1
2022-09-03,0.0,10.0,-120.0,-65.8
2022-09-04,0.0,10.0,-120.0,-67.5
2022-09-05,0.0,10.0,-120.0,-69.2
2022-09-06,0.0,10.0,-80.0,-70.3
2022-09-07,0.0,10.0,-40.0,-70.7
2022-09-08,0.0,10.0,-40.0,-71.0
2022-09-09,0.0,10.0,-40.0,-71.4
2022-09-10,0.0,10.0,-40.0,-71.8
2022-09-11,0.0,10.0,-40.0,-72.1
2022-09-12,-2.0,8.0,-42.0,-72.5
2022-09-13,0.0,8.0,-42.0,-72.8
2022-09-14,0.0,8.0,-42.0,-73.0
2022-09-15,0.0,8.0,-42.0,-73.2
2022-09-16,0.0,8.0,-42.0,-73.4
2022-09-17,0.0,8.0,-132.0,-74.9
2022-09-18,0.0,8.0,-232.0,-78.1
2022-09-19,12.0,20.0,-220.0,-81.0
2022-09-20,24.0,44.0,-186.0,-83.2
2022-09-21,19.0,63.0,-157.0,-84.7
2022-09-22,16.0,79.0,-251.0,-88.2
2022-09-23,21.0,100.0,-340.0,-93.4
2022-09-24,0.0,100.0,-410.0,-100.4
2022-09-25,0.0,100.0,-360.0,-106.8
2022-09-26,133.0,233.0,-327.0,-112.5
2022-09-27,173.0,406.0,-254.0,-116.8
2022-09-28,198.0,604.0,-156.0,-119.1
2022-09-29,180.0,784.0,-16.0,-118.6
2022-09-30,184.0,968.0,128.0,-115.3
2022-10-01,0.0,968.0,178.0,-110.9
2022-10-02,0.0,968.0,228.0,-105.5
2022-10-03,-52.0,916.0,176.0,-101.2
2022-10-04,-137.0,779.0,39.0,-99.6
2022-10-05,-152.0,627.0,-113.0,-101.1
2022-10-06,-121.0,506.0,-174.0,-103.8
2022-10-07,-149.0,357.0,-263.0,-108.2
2022-10-08,17.0,374.0,-136.0,-110.2
2022-10-09,2.0,376.0,-144.0,-112.2
2022-10-10,-91.0,285.0,-135.0,-114.1
2022-10-11,-60.0,225.0,-105.0,-115.4
2022-10-12,-65.0,160.0,-80.0,-116.2
2022-10-13,-75.0,85.0,-65.0,-116.7
2022-10-14,-56.0,29.0,-31.0,-115.8
2022-10-15,-17.0,12.0,-48.0,-114.3
2022-10-16,-2.0,10.0,-40.0,-111.9
2022-10-17,0.0,10.0,-40.0,-109.5
2022-10-18,0.0,10.0,-40.0,-107.1
2022-10-19,0.0,10.0,-40.0,-103.9
2022-10-20,0.0,10.0,-130.0,-101.7
2022-10-21,0.0,10.0,-220.0,-102.1
2022-10-22,0.0,10.0,-310.0,-105.1
2022-10-23,0.0,10.0,-310.0,-108.9
2022-10-24,8.0,18.0,-302.0,-112.6
2022-10-25,228.0,246.0,-264.0,-115.4
2022-10-26,278.0,524.0,-176.0,-117.4
2022-10-27,238.0,762.0,-38.0,-117.3
2022-10-28,88.0,850.0,-50.0,-117.5
2022-10-29,0.0,850.0,-150.0,-119.7
2022-10-30,0.0,850.0,-150.0,-121.9
2022-10-31,60.0,910.0,-90.0,-122.9
2022-11-01,-215.0,695.0,-115.0,-124.4
2022-11-02,-262.0,433.0,-187.0,-127.3
2022-11-03,-233.0,200.0,-270.0,-131.8
2022-11-04,-87.0,113.0,-207.0,-135.1
2022-11-05,0.0,113.0,-107.0,-136.4
2022-11-06,0.0,113.0,-107.0,-135.9
2022-11-07,-68.0,45.0,-175.0,-134.8
2022-11-08,-13.0,32.0,-278.0,-136.0
2022-11-09,-10.0,22.0,-378.0,-139.8
2022-11-10,2.0,24.0,-426.0,-145.2
2022-11-11,9.0,33.0,-467.0,-149.5
2022-11-12,0.0,33.0,-467.0,-152.0
2022-11-13,0.0,33.0,-467.0,-153.2
2022-11-14,3.0,36.0,-464.0,-155.3
2022-11-15,170.0,206.0,-204.0,-152.8
2022-11-16,63.0,269.0,-91.0,-149.5
2022-11-17,123.0,392.0,82.0,-144.8
2022-11-18,9.0,401.0,141.0,-141.6
2022-11-19,0.0,401.0,191.0,-140.4
2022-11-20,0.0,401.0,191.0,-140.1
2022-11-21,-2.0,399.0,189.0,-140.9
2022-11-22,-170.0,229.0,-21.0,-144.8
2022-11-23,-69.0,160.0,-90.0,-147.4
2022-11-24,-124.0,36.0,-264.0,-150.4
2022-11-25,-13.0,23.0,-327.0,-153.5
2022-11-26,0.0,23.0,-377.0,-155.8
2022-11-27,0.0,23.0,-377.0,-160.6
2022-11-28,52.0,75.0,-325.0,-164.2
2022-11-29,78.0,153.0,-297.0,-167.5
2022-11-30,168.0,321.0,-179.0,-168.9
2022-12-01,2.0,323.0,-87.0,-169.1
2022-12-02,-6.0,317.0,-3.0,-167.8
2022-12-03,0.0,317.0,87.0,-165.5
2022-12-04,0.0,317.0,87.0,-162.8
2022-12-05,-53.0,264.0,34.0,-161.3
2022-12-06,-78.0,186.0,46.0,-159.6
2022-12-07,-168.0,18.0,-32.0,-159.4
2022-12-08,-8.0,10.0,-40.0,-159.4
2022-12-09,0.0,10.0,-40.0,-157.6
2022-12-10,0.0,10.0,-40.0,-154.0
2022-12-11,0.0,10.0,-40.0,-148.6
2022-12-12,0.0,10.0,-40.0,-143.2
2022-12-13,0.0,10.0,-40.0,-138.0
2022-12-14,0.0,10.0,-40.0,-133.5
2022-12-15,0.0,10.0,-40.0,-130.8
2022-12-16,39.0,49.0,-1.0,-130.0
2022-12-17,0.0,49.0,-1.0,-129.1
2022-12-18,0.0,49.0,-1.0,-126.1
2022-12-19,83.0,132.0,82.0,-121.4
2022-12-20,144.0,276.0,216.0,-115.3
2022-12-21,158.0,434.0,364.0,-105.7
2022-12-22,155.0,589.0,509.0,-91.8
2022-12-23,164.0,753.0,663.0,-73.2
2022-12-24,0.0,753.0,653.0,-56.0
2022-12-25,0.0,753.0,653.0,-40.8
2022-12-26,207.0,960.0,860.0,-21.4
2022-12-27,203.0,1163.0,1023.0,2.5
2022-12-28,183.0,1346.0,1016.0,28.4
2022-12-29,201.0,1547.0,1027.0,56.5
2022-12-30,181.0,1728.0,1118.0,87.4
2022-12-31,0.0,1728.0,1028.0,117.3
2023-01-01,0.0,1728.0,1028.0,147.2
2023-01-02,-249.0,1479.0,779.0,172.1
2023-01-03,-285.0,1194.0,554.0,192.5
2023-01-04,-327.0,867.0,427.0,205.1
2023-01-05,-356.0,511.0,271.0,212.3
2023-01-06,-384.0,127.0,-13.0,210.4
2023-01-07,0.0,127.0,87.0,209.4
2023-01-08,0.0,127.0,87.0,207.3
2023-01-09,-41.0,86.0,46.0,204.4
2023-01-10,-62.0,24.0,-26.0,200.1
2023-01-11,71.0,95.0,45.0,201.4
2023-01-12,115.0,210.0,160.0,206.4
2023-01-13,130.0,340.0,290.0,217.5
2023-01-14,0.0,340.0,290.0,229.8
2023-01-15,0.0,340.0,290.0,243.2
2023-01-16,154.0,494.0,444.0,259.6
2023-01-17,504.0,998.0,858.0,283.2
2023-01-18,515.0,1513.0,1283.0,314.8
2023-01-19,467.0,1980.0,1660.0,351.6
2023-01-20,326.0,2306.0,1896.0,391.3
2023-01-21,0.0,2306.0,1806.0,427.5
2023-01-22,0.0,2306.0,1806.0,461.8
2023-01-23,-82.0,2224.0,1724.0,494.6
2023-01-24,-205.0,2019.0,1469.0,523.3
2023-01-25,-155.0,1864.0,1264.0,547.6
2023-01-26,-117.0,1747.0,1047.0,569.2
2023-01-27,-139.0,1608.0,808.0,586.2
2023-01-28,222.0,1830.0,930.0,605.6
2023-01-29,128.0,1958.0,958.0,625.5
2023-01-30,99.0,2057.0,957.0,645.5
2023-01-31,170.0,2227.0,1127.0,668.8
2023-02-01,-292.0,1935.0,835.0,686.3
2023-02-02,-401.0,1534.0,434.0,695.8
2023-02-03,-296.0,1238.0,138.0,699.4
2023-02-04,-222.0,1016.0,-84.0,697.7
2023-02-05,-128.0,888.0,-212.0,693.5
2023-02-06,-23.0,865.0,-235.0,688.8
2023-02-07,-78.0,787.0,-183.0,683.5
2023-02-08,486.0,1273.0,433.0,687.8
2023-02-09,387.0,1660.0,1000.0,700.6
2023-02-10,180.0,1840.0,1360.0,717.6
2023-02-11,0.0,1840.0,1540.0,735.1
2023-02-12,0.0,1840.0,1640.0,754.9
2023-02-13,-104.0,1736.0,1636.0,774.5
2023-02-14,-302.0,1434.0,1344.0,784.2
2023-02-15,-438.0,996.0,916.0,782.1
2023-02-16,34.0,1030.0,960.0,780.9
2023-02-17,632.0,1662.0,1602.0,792.4
2023-02-18,0.0,1662.0,1612.0,802.3
2023-02-19,0.0,1662.0,1612.0,814.0
2023-02-20,224.0,1886.0,1836.0,830.2
2023-02-21,59.0,1945.0,1895.0,852.5
2023-02-22,97.0,2042.0,1902.0,879.4
2023-02-23,-187.0,1855.0,1525.0,901.4
2023-02-24,-365.0,1490.0,970.0,915.4
2023-02-25,0.0,1490.0,680.0,929.2
2023-02-26,0.0,1490.0,680.0,941.1
2023-02-27,66.0,1556.0,746.0,954.3
2023-02-28,331.0,1887.0,787.0,969.1
2023-03-01,-193.0,1694.0,644.0,982.5
2023-03-02,-227.0,1467.0,607.0,993.7
2023-03-03,-452.0,1015.0,345.0,997.4
2023-03-04,0.0,1015.0,635.0,1004.3
2023-03-05,0.0,1015.0,635.0,1011.2
2023-03-06,-329.0,686.0,306.0,1011.6
2023-03-07,-478.0,208.0,118.0,1005.0
2023-03-08,-103.0,105.0,55.0,989.0
2023-03-09,-70.0,35.0,-15.0,963.0
2023-03-10,-3.0,32.0,-18.0,929.5
2023-03-11,0.0,32.0,-18.0,891.2
2023-03-12,0.0,32.0,-18.0,854.7
2023-03-13,34.0,66.0,16.0,818.9
2023-03-14,26.0,92.0,42.0,785.3
2023-03-15,100.0,192.0,142.0,758.7
2023-03-16,106.0,298.0,248.0,738.4
2023-03-17,165.0,463.0,343.0,724.3
2023-03-18,0.0,463.0,323.0,714.6
2023-03-19,0.0,463.0,323.0,702.5
2023-03-20,-11.0,452.0,312.0,689.6
2023-03-21,153.0,605.0,445.0,679.3
2023-03-22,-37.0,568.0,398.0,664.7
2023-03-23,-45.0,523.0,343.0,654.9
2023-03-24,-173.0,350.0,230.0,650.8
2023-03-25,0.0,350.0,160.0,651.3
2023-03-26,0.0,350.0,160.0,656.1
2023-03-27,225.0,575.0,385.0,668.1
2023-03-28,96.0,671.0,361.0,680.0
2023-03-29,133.0,804.0,364.0,690.9
2023-03-30,175.0,979.0,409.0,690.5
2023-03-31,182.0,1161.0,461.0,679.7
2023-04-01,0.0,1161.0,551.0,663.5
2023-04-02,0.0,1161.0,541.0,643.5
2023-04-03,-253.0,908.0,288.0,616.5
2023-04-04,-276.0,632.0,162.0,587.0
2023-04-05,-200.0,432.0,112.0,562.4
2023-04-06,-231.0,201.0,21.0,544.5
2023-04-07,-172.0,29.0,-11.0,525.0
2023-04-08,0.0,29.0,-11.0,492.8
2023-04-09,0.0,29.0,-1.0,460.5
2023-04-10,16.0,45.0,15.0,428.6
2023-04-11,3.0,48.0,8.0,392.0
2023-04-12,7.0,55.0,-5.0,354.0
2023-04-13,1.0,56.0,-4.0,315.9
2023-04-14,-2.0,54.0,-6.0,285.3
2023-04-15,0.0,54.0,-6.0,265.8
2023-04-16,0.0,54.0,-6.0,252.0
2023-04-17,2.0,56.0,-4.0,238.4
2023-04-18,33.0,89.0,29.0,224.0
2023-04-19,25.0,114.0,64.0,209.6
2023-04-20,25.0,139.0,89.0,198.5
2023-04-21,73.0,212.0,162.0,189.6
2023-04-22,0.0,212.0,162.0,185.9
2023-04-23,89.0,301.0,251.0,178.2
2023-04-24,95.0,396.0,336.0,172.2
2023-04-25,132.0,528.0,468.0,175.5
2023-04-26,63.0,591.0,531.0,183.7
2023-04-27,59.0,650.0,590.0,194.4
2023-04-28,77.0,727.0,667.0,208.1
2023-04-29,0.0,727.0,667.0,221.8
2023-04-30,-89.0,638.0,578.0,233.7
2023-05-01,-115.0,523.0,473.0,243.5
2023-05-02,-170.0,353.0,313.0,249.5
2023-05-03,-95.0,258.0,228.0,253.2
2023-05-04,-60.0,198.0,178.0,253.9
2023-05-05,-162.0,36.0,16.0,249.3
2023-05-06,2.0,38.0,18.0,242.8
2023-05-07,0.0,38.0,8.0,236.5
2023-05-08,2.0,40.0,10.0,230.2
2023-05-09,2.0,42.0,2.0,224.0
2023-05-10,2.0,44.0,-6.0,215.0
2023-05-11,-31.0,13.0,-47.0,206.1
2023-05-12,-1.0,12.0,-48.0,198.3
2023-05-13,-2.0,10.0,-50.0,192.7
2023-05-14,0.0,10.0,-40.0,188.7
2023-05-15,0.0,10.0,-40.0,184.7
2023-05-16,0.0,10.0,-40.0,176.2
2023-05-17,0.0,10.0,-40.0,168.1
2023-05-18,0.0,10.0,-40.0,160.1
2023-05-19,0.0,10.0,-40.0,151.1
2023-05-20,0.0,10.0,-40.0,141.1
2023-05-21,0.0,10.0,-40.0,129.2
2023-05-22,0.0,10.0,-40.0,117.6
2023-05-23,0.0,10.0,-40.0,111.1
2023-05-24,0.0,10.0,-40.0,107.0
2023-05-25,5.0,15.0,-35.0,104.1
2023-05-26,3.0,18.0,-32.0,103.0
2023-05-27,0.0,18.0,-32.0,102.6
2023-05-28,0.0,18.0,-32.0,102.2
2023-05-29,23.0,41.0,-9.0,102.0
2023-05-30,35.0,76.0,26.0,102.2
2023-05-31,11.0,87.0,37.0,102.8
2023-06-01,-5.0,82.0,32.0,103.6
2023-06-02,-3.0,79.0,29.0,104.2
2023-06-03,0.0,79.0,39.0,105.1
2023-06-04,0.0,79.0,39.0,106.0
2023-06-05,-23.0,56.0,16.0,106.5
2023-06-06,-35.0,21.0,-19.0,106.2
