date,btcusd,sp500
2021-07-26,37262.77,4422.2998046875
2021-07-27,39470.48,4401.4599609375
2021-07-28,40035.1,4400.64013671875
2021-07-29,40039.44,4419.14990234375
2021-07-30,42237.95,4395.259765625
2021-07-31,41495.01,
2021-08-01,39865.41,
2021-08-02,39149.59,4387.16015625
2021-08-03,38191.44,4423.14990234375
2021-08-04,39722.41,4402.66015625
2021-08-05,40888.74,4429.10009765625
2021-08-06,42869.58,4436.52001953125
2021-08-07,44637.34,
2021-08-08,43829.14,
2021-08-09,46285.48,4432.35009765625
2021-08-10,45595.66,4436.75
2021-08-11,45553.49,4442.41015625
2021-08-12,44422.14,4460.830078125
2021-08-13,47833.64,4468.0
2021-08-14,47109.65,
2021-08-15,47014.49,
2021-08-16,45902.46,4479.7099609375
2021-08-17,44671.58,4448.080078125
2021-08-18,44707.98,4400.27001953125
2021-08-19,46765.87,4405.7998046875
2021-08-20,49342.4,4441.669921875
2021-08-21,48867.02,
2021-08-22,49284.63,
2021-08-23,49506.5,4479.52978515625
2021-08-24,47682.45,4486.22998046875
2021-08-25,48987.33,4496.18994140625
2021-08-26,46851.47,4470.0
2021-08-27,49077.57,4509.3701171875
2021-08-28,48942.94,
2021-08-29,48802.58,
2021-08-30,46993.71,4528.7900390625
2021-08-31,47112.5,4522.68017578125
2021-09-01,48839.86,4524.08984375
2021-09-02,49279.37,4536.9501953125
2021-09-03,50025.0,4535.43017578125
2021-09-04,49942.98,
2021-09-05,51789.17,
2021-09-06,52698.81,
2021-09-07,46894.5,4520.02978515625
2021-09-08,46060.36,4514.06982421875
2021-09-09,46400.0,4493.27978515625
2021-09-10,44851.45,4458.580078125
2021-09-11,45171.83,
2021-09-12,46024.23,
2021-09-13,44947.72,4468.72998046875
2021-09-14,47127.22,4443.0498046875
2021-09-15,48148.12,4480.7001953125
2021-09-16,47753.16,4473.75
2021-09-17,47303.5,4432.990234375
2021-09-18,48314.56,
2021-09-19,47255.92,
2021-09-20,43012.97,4357.72998046875
2021-09-21,40719.6,4354.18994140625
2021-09-22,43575.1,4395.64013671875
2021-09-23,44897.59,4448.97998046875
2021-09-24,42848.92,4455.47998046875
2021-09-25,42705.51,
2021-09-26,43178.02,
2021-09-27,42171.76,4443.10986328125
2021-09-28,41026.07,4352.6298828125
2021-09-29,41522.16,4359.4599609375
2021-09-30,43824.43,4307.5400390625
2021-10-01,48165.76,4357.0400390625
2021-10-02,47657.69,
2021-10-03,48233.99,
2021-10-04,49245.54,4300.4599609375
2021-10-05,51493.99,4345.72021484375
2021-10-06,55339.48,4363.5498046875
2021-10-07,53797.82,4399.759765625
2021-10-08,53963.82,4391.33984375
2021-10-09,54962.29,
2021-10-10,54690.53,
2021-10-11,57487.44,4361.18994140625
2021-10-12,56005.1,4350.64990234375
2021-10-13,57367.32,4363.7998046875
2021-10-14,57359.51,4438.259765625
2021-10-15,61695.39,4471.3701171875
2021-10-16,60877.42,
2021-10-17,61527.11,
2021-10-18,62042.41,4486.4599609375
2021-10-19,64303.14,4519.6298828125
2021-10-20,66026.54,4536.18994140625
2021-10-21,62204.02,4549.77978515625
2021-10-22,60687.64,4544.89990234375
2021-10-23,61300.01,
2021-10-24,60854.48,
2021-10-25,63083.54,4566.47998046875
2021-10-26,60337.62,4574.7900390625
2021-10-27,58455.47,4551.68017578125
2021-10-28,60591.65,4596.419921875
2021-10-29,62276.72,4605.3798828125
2021-10-30,61892.41,
2021-10-31,61343.68,
2021-11-01,60949.54,4613.669921875
2021-11-02,63266.51,4630.64990234375
2021-11-03,62935.41,4660.56982421875
2021-11-04,61444.5,4680.06005859375
2021-11-05,61006.15,4697.52978515625
2021-11-06,61539.31,
2021-11-07,63309.13,
2021-11-08,67554.84,4701.7001953125
2021-11-09,66944.66,4685.25
2021-11-10,64912.2,4646.7099609375
2021-11-11,64807.59,4649.27001953125
2021-11-12,64147.9,4682.85009765625
2021-11-13,64400.01,
2021-11-14,65505.02,
2021-11-15,63624.59,4682.7998046875
2021-11-16,60107.98,4700.89990234375
2021-11-17,60351.51,4688.669921875
2021-11-18,56898.0,4704.5400390625
2021-11-19,58122.16,4697.9599609375
2021-11-20,59760.76,
2021-11-21,58671.21,
2021-11-22,56280.81,4682.93994140625
2021-11-23,57566.85,4690.7001953125
2021-11-24,57162.66,4701.4599609375
2021-11-25,58987.27,
2021-11-26,53757.67,4594.6201171875
2021-11-27,54759.05,
2021-11-28,57317.17,
2021-11-29,57838.06,4655.27001953125
2021-11-30,56987.97,4567.0
2021-12-01,57226.5,4513.0400390625
2021-12-02,56521.46,4577.10009765625
2021-12-03,53638.04,4538.43017578125
2021-12-04,49241.12,
2021-12-05,49484.22,
2021-12-06,50529.56,4591.669921875
2021-12-07,50625.48,4686.75
2021-12-08,50519.68,4701.2099609375
2021-12-09,47568.43,4667.4501953125
2021-12-10,47170.94,4712.02001953125
2021-12-11,49407.75,
2021-12-12,50089.64,
2021-12-13,46727.89,4668.97021484375
2021-12-14,48367.43,4634.08984375
2021-12-15,48884.78,4709.85009765625
2021-12-16,47634.22,4668.669921875
2021-12-17,46166.5,4620.64013671875
2021-12-18,46859.46,
2021-12-19,46687.19,
2021-12-20,46926.07,4568.02001953125
2021-12-21,48914.7,4649.22998046875
2021-12-22,48608.62,4696.56005859375
2021-12-23,50842.2,4725.7900390625
2021-12-24,50851.38,
2021-12-25,50428.31,
2021-12-26,50801.79,
2021-12-27,50717.77,4791.18994140625
2021-12-28,47543.09,4786.35009765625
2021-12-29,46471.24,4793.06005859375
2021-12-30,47122.08,4778.72998046875
2021-12-31,46211.24,4766.18017578125
2022-01-01,47733.43,
2022-01-02,47299.07,
2022-01-03,46459.56,4796.56005859375
2022-01-04,45814.61,4793.5400390625
2022-01-05,43436.04,4700.580078125
2022-01-06,43083.76,4696.0498046875
2022-01-07,41565.18,4677.02978515625
2022-01-08,41684.84,
2022-01-09,41876.52,
2022-01-10,41824.07,4670.2900390625
2022-01-11,42753.44,4713.06982421875
2022-01-12,43920.37,4726.35009765625
2022-01-13,42581.65,4659.02978515625
2022-01-14,43090.72,4662.85009765625
2022-01-15,43098.2,
2022-01-16,43104.34,
2022-01-17,42218.01,
2022-01-18,42369.74,4577.10986328125
2022-01-19,41674.27,4532.759765625
2022-01-20,40670.97,4482.72998046875
2022-01-21,36456.94,4397.93994140625
2022-01-22,35066.43,
2022-01-23,36282.47,
2022-01-24,36693.32,4410.1298828125
2022-01-25,36980.0,4356.4501953125
2022-01-26,36840.63,4349.93017578125
2022-01-27,37188.37,4326.509765625
2022-01-28,37741.9,4431.85009765625
2022-01-29,38191.1,
2022-01-30,37901.35,
2022-01-31,38491.93,4515.5498046875
2022-02-01,38716.88,4546.5400390625
2022-02-02,36923.39,4589.3798828125
2022-02-03,37329.91,4477.43994140625
2022-02-04,41614.64,4500.52978515625
2022-02-05,41404.85,
2022-02-06,42415.16,
2022-02-07,43868.07,4483.8701171875
2022-02-08,44085.59,4521.5400390625
2022-02-09,44416.35,4587.18017578125
2022-02-10,43527.71,4504.080078125
2022-02-11,42386.47,4418.64013671875
2022-02-12,42244.97,
2022-02-13,42074.99,
2022-02-14,42548.71,4401.669921875
2022-02-15,44583.52,4471.06982421875
2022-02-16,43895.56,4475.009765625
2022-02-17,40536.73,4380.259765625
2022-02-18,39983.56,4348.8701171875
2022-02-19,40101.94,
2022-02-20,38389.03,
2022-02-21,37023.0,
2022-02-22,38251.48,4304.759765625
2022-02-23,37268.19,4225.5
2022-02-24,38347.3,4288.7001953125
2022-02-25,39238.48,4384.64990234375
2022-02-26,39137.8,
2022-02-27,37717.08,
2022-02-28,43192.66,4373.93994140625
2022-03-01,44439.95,4306.259765625
2022-03-02,43912.34,4386.5400390625
2022-03-03,42464.41,4363.490234375
2022-03-04,39166.51,4328.8701171875
2022-03-05,39402.43,
2022-03-06,38408.38,
2022-03-07,37994.0,4201.08984375
2022-03-08,38749.38,4170.7001953125
2022-03-09,41953.97,4277.8798828125
2022-03-10,39433.71,4259.52001953125
2022-03-11,38732.04,4204.31005859375
2022-03-12,38813.02,
2022-03-13,37793.01,
2022-03-14,39674.17,4173.10986328125
2022-03-15,39298.1,4262.4501953125
2022-03-16,41127.97,4357.85986328125
2022-03-17,40950.33,4411.669921875
2022-03-18,41774.98,4463.1201171875
2022-03-19,42232.26,
2022-03-20,41287.24,
2022-03-21,41017.71,4461.18017578125
2022-03-22,42378.26,4511.60986328125
2022-03-23,42899.71,4456.240234375
2022-03-24,44012.29,4520.16015625
2022-03-25,44331.85,4543.06005859375
2022-03-26,44539.42,
2022-03-27,46850.01,
2022-03-28,47144.92,4575.52001953125
2022-03-29,47454.19,4631.60009765625
2022-03-30,47078.03,4602.4501953125
2022-03-31,45528.45,4530.41015625
2022-04-01,46296.34,4545.85986328125
2022-04-02,45826.27,
2022-04-03,46422.16,
2022-04-04,46596.83,4582.64013671875
2022-04-05,45506.5,4525.1201171875
2022-04-06,43166.7,4481.14990234375
2022-04-07,43452.18,4500.2099609375
2022-04-08,42262.02,4488.27978515625
2022-04-09,42766.93,
2022-04-10,42165.96,
2022-04-11,39535.87,4412.52978515625
2022-04-12,40086.23,4397.4501953125
2022-04-13,41146.68,4446.58984375
2022-04-14,39954.08,4392.58984375
2022-04-15,40554.58,
2022-04-16,40387.6,
2022-04-17,39683.54,
2022-04-18,40803.58,4391.68994140625
2022-04-19,41503.85,4462.2099609375
2022-04-20,41377.61,4459.4501953125
2022-04-21,40480.81,4393.66015625
2022-04-22,39712.25,4271.77978515625
2022-04-23,39465.87,
2022-04-24,39464.56,
2022-04-25,40439.22,4296.1201171875
2022-04-26,38113.82,4175.2001953125
2022-04-27,39251.11,4183.9599609375
2022-04-28,39743.22,4287.5
2022-04-29,38593.1,4131.93017578125
2022-04-30,37644.1,
2022-05-01,38473.05,
2022-05-02,38510.89,4155.3798828125
2022-05-03,37719.59,4175.47998046875
2022-05-04,39669.56,4300.169921875
2022-05-05,36537.22,4146.8701171875
2022-05-06,35999.1,4123.33984375
2022-05-07,35458.0,
2022-05-08,34027.91,
2022-05-09,30078.27,3991.239990234375
2022-05-10,31002.39,4001.050048828125
2022-05-11,28972.34,3935.179931640625
2022-05-12,28941.95,3930.080078125
2022-05-13,29232.18,4023.889892578125
2022-05-14,30041.88,
2022-05-15,31290.05,
2022-05-16,29839.89,4008.010009765625
2022-05-17,30412.12,4088.85009765625
2022-05-18,28672.94,3923.679931640625
2022-05-19,30274.59,3900.7900390625
2022-05-20,29155.75,3901.360107421875
2022-05-21,29408.26,
2022-05-22,30260.87,
2022-05-23,29082.52,3973.75
2022-05-24,29626.44,3941.47998046875
2022-05-25,29503.49,3978.72998046875
2022-05-26,29166.06,4057.840087890625
2022-05-27,28598.31,4158.240234375
2022-05-28,29008.99,
2022-05-29,29447.07,
2022-05-30,31711.42,
2022-05-31,31784.05,4132.14990234375
2022-06-01,29788.79,4101.22998046875
2022-06-02,30433.75,4176.81982421875
2022-06-03,29670.85,4108.5400390625
2022-06-04,29843.18,
2022-06-05,29901.54,
2022-06-06,31343.61,4121.43017578125
2022-06-07,31106.9,4160.68017578125
2022-06-08,30177.0,4115.77001953125
2022-06-09,30079.62,4017.820068359375
2022-06-10,29063.11,3900.860107421875
2022-06-11,28388.63,
2022-06-12,26555.2,
2022-06-13,22460.97,3749.6298828125
2022-06-14,22120.25,3735.47998046875
2022-06-15,22562.33,3789.989990234375
2022-06-16,20372.0,3666.77001953125
2022-06-17,20447.86,3674.840087890625
2022-06-18,18948.89,
2022-06-19,20552.44,
2022-06-20,20549.75,
2022-06-21,20696.96,3764.7900390625
2022-06-22,19968.46,3759.889892578125
2022-06-23,21104.45,3795.72998046875
2022-06-24,21223.72,3911.739990234375
2022-06-25,21478.04,
2022-06-26,21027.92,
2022-06-27,20725.17,3900.110107421875
2022-06-28,20252.89,3821.550048828125
2022-06-29,20094.79,3818.830078125
2022-06-30,19985.62,3785.3798828125
2022-07-01,19252.76,3825.330078125
2022-07-02,19224.03,
2022-07-03,19291.33,
2022-07-04,20211.35,
2022-07-05,20153.51,3831.389892578125
2022-07-06,20542.67,3845.080078125
2022-07-07,21614.6,3902.6201171875
2022-07-08,21582.2,3899.3798828125
2022-07-09,21583.99,
2022-07-10,20850.65,
2022-07-11,19942.43,3854.429931640625
2022-07-12,19303.65,3818.800048828125
2022-07-13,20220.23,3801.780029296875
2022-07-14,20577.02,3790.3798828125
2022-07-15,20827.55,3863.159912109375
2022-07-16,21189.68,
2022-07-17,20791.74,
2022-07-18,22427.56,3830.85009765625
2022-07-19,23395.06,3936.68994140625
2022-07-20,23226.99,3959.89990234375
2022-07-21,23153.96,3998.949951171875
2022-07-22,22687.68,3961.6298828125
2022-07-23,22450.69,
2022-07-24,22583.43,
2022-07-25,21313.41,3966.840087890625
2022-07-26,21261.57,3921.050048828125
2022-07-27,22962.59,4023.610107421875
2022-07-28,23851.7,4072.429931640625
2022-07-29,23784.5,4130.2900390625
2022-07-30,23650.13,
2022-07-31,23307.44,
2022-08-01,23273.86,4118.6298828125
2022-08-02,22989.4,4091.18994140625
2022-08-03,22825.0,4155.169921875
2022-08-04,22623.94,4151.93994140625
2022-08-05,23320.81,4145.18994140625
2022-08-06,22960.93,
2022-08-07,23177.39,
2022-08-08,23815.65,4140.06005859375
2022-08-09,23158.27,4122.47021484375
2022-08-10,23962.18,4210.240234375
2022-08-11,23944.86,4207.27001953125
2022-08-12,24415.18,4280.14990234375
2022-08-13,24456.49,
2022-08-14,24316.71,
2022-08-15,24097.82,4297.14013671875
2022-08-16,23857.93,4305.2001953125
2022-08-17,23341.17,4274.0400390625
2022-08-18,23189.46,4283.740234375
2022-08-19,20834.94,4228.47998046875
2022-08-20,21139.23,
2022-08-21,21518.62,
2022-08-22,21398.25,4137.990234375
2022-08-23,21528.34,4128.72998046875
2022-08-24,21367.12,4140.77001953125
2022-08-25,21561.86,4199.1201171875
2022-08-26,20240.72,4057.659912109375
2022-08-27,20036.69,
2022-08-28,19554.03,
2022-08-29,20286.97,4030.610107421875
2022-08-30,19813.17,3986.159912109375
2022-08-31,20048.26,3955.0
2022-09-01,20133.65,3966.85009765625
2022-09-02,19953.74,3924.260009765625
2022-09-03,19835.47,
2022-09-04,20004.73,
2022-09-05,19794.58,
2022-09-06,18790.91,3908.18994140625
2022-09-07,19293.52,3979.8701171875
2022-09-08,19321.87,4006.179931640625
2022-09-09,21364.5,4067.360107421875
2022-09-10,21651.52,
2022-09-11,21831.72,
2022-09-12,22402.71,4110.41015625
2022-09-13,20174.78,3932.68994140625
2022-09-14,20227.77,3946.010009765625
2022-09-15,19703.67,3901.35009765625
2022-09-16,19801.04,3873.330078125
2022-09-17,20113.37,
2022-09-18,19417.64,
2022-09-19,19540.38,3899.889892578125
2022-09-20,18876.91,3855.929931640625
2022-09-21,18462.64,3789.929931640625
2022-09-22,19401.25,3757.989990234375
2022-09-23,19286.01,3693.22998046875
2022-09-24,18923.2,
2022-09-25,18808.61,
2022-09-26,19228.0,3655.0400390625
2022-09-27,19077.57,3647.2900390625
2022-09-28,19412.07,3719.0400390625
2022-09-29,19595.57,3640.469970703125
2022-09-30,19426.11,3585.6201171875
2022-10-01,19315.27,
2022-10-02,19059.17,
2022-10-03,19633.46,3678.429931640625
2022-10-04,20345.19,3790.929931640625
2022-10-05,20161.62,3783.280029296875
2022-10-06,19965.64,3744.52001953125
2022-10-07,19533.05,3639.659912109375
2022-10-08,19419.39,
2022-10-09,19443.47,
2022-10-10,19132.83,3612.389892578125
2022-10-11,19058.11,3588.840087890625
2022-10-12,19155.92,3577.030029296875
2022-10-13,19378.65,3669.909912109375
2022-10-14,19178.0,3583.070068359375
2022-10-15,19070.24,
2022-10-16,19264.44,
2022-10-17,19550.4,3677.949951171875
2022-10-18,19328.76,3719.97998046875
2022-10-19,19124.18,3695.159912109375
2022-10-20,19042.48,3665.780029296875
2022-10-21,19166.45,3752.75
2022-10-22,19209.1,
2022-10-23,19572.44,
2022-10-24,19330.41,3797.340087890625
2022-10-25,20086.28,3859.110107421875
2022-10-26,20775.4,3830.60009765625
2022-10-27,20296.97,3807.300048828125
2022-10-28,20597.91,3901.06005859375
2022-10-29,20823.53,
2022-10-30,20630.68,
2022-10-31,20489.94,3871.97998046875
2022-11-01,20479.63,3856.10009765625
2022-11-02,20151.4,3759.68994140625
2022-11-03,20206.88,3719.889892578125
2022-11-04,21144.2,3770.550048828125
2022-11-05,21300.45,
2022-11-06,20909.17,
2022-11-07,20593.49,3806.800048828125
2022-11-08,18550.25,3828.110107421875
2022-11-09,15891.96,3748.570068359375
2022-11-10,17553.89,3956.3701171875
2022-11-11,17013.62,3992.929931640625
2022-11-12,16783.33,
2022-11-13,16301.39,
2022-11-14,16590.73,3957.25
2022-11-15,16877.93,3991.72998046875
2022-11-16,16645.24,3958.7900390625
2022-11-17,16680.47,3946.56005859375
2022-11-18,16680.59,3965.340087890625
2022-11-19,16683.02,
2022-11-20,16252.53,
2022-11-21,15760.14,3949.93994140625
2022-11-22,16199.71,4003.580078125
2022-11-23,16587.0,4027.260009765625
2022-11-24,16587.61,
2022-11-25,16510.9,4026.1201171875
2022-11-26,16450.93,
2022-11-27,16419.88,
2022-11-28,16206.3,3963.93994140625
2022-11-29,16438.0,3957.6298828125
2022-11-30,17167.33,4080.110107421875
2022-12-01,16980.08,4076.570068359375
2022-12-02,17094.71,4071.699951171875
2022-12-03,16888.53,
2022-12-04,17108.9,
2022-12-05,16966.05,3998.840087890625
2022-12-06,17089.05,3941.260009765625
2022-12-07,16840.0,3933.919921875
2022-12-08,17226.01,3963.510009765625
2022-12-09,17130.59,3934.3798828125
2022-12-10,17128.1,
2022-12-11,17085.21,
2022-12-12,17211.66,3990.56005859375
2022-12-13,17773.18,4019.64990234375
2022-12-14,17804.97,3995.320068359375
2022-12-15,17357.96,3895.75
2022-12-16,16632.64,3852.360107421875
2022-12-17,16782.25,
2022-12-18,16741.16,
2022-12-19,16439.74,3817.659912109375
2022-12-20,16897.65,3821.6201171875
2022-12-21,16826.56,3878.43994140625
2022-12-22,16815.51,3822.389892578125
2022-12-23,16777.21,3844.820068359375
2022-12-24,16837.12,
2022-12-25,16829.02,
2022-12-26,16917.96,
2022-12-27,16698.73,3829.25
2022-12-28,16539.66,3783.219970703125
2022-12-29,16627.54,3849.280029296875
2022-12-30,16600.1,3839.5
2022-12-31,16530.35,
2023-01-01,16611.58,
2023-01-02,16666.95,
2023-01-03,16669.47,3824.139892578125
2023-01-04,16844.42,3852.969970703125
2023-01-05,16825.69,3808.10009765625
2023-01-06,16948.06,3895.080078125
2023-01-07,16942.37,
2023-01-08,17125.18,
2023-01-09,17177.98,3892.090087890625
2023-01-10,17443.5,3919.25
2023-01-11,17944.27,3969.610107421875
2023-01-12,18847.75,3983.169921875
2023-01-13,19934.88,3999.090087890625
2023-01-14,20957.02,
2023-01-15,20879.7,
2023-01-16,21187.5,
2023-01-17,21136.33,3990.969970703125
2023-01-18,20674.29,3928.860107421875
2023-01-19,21084.22,3898.85009765625
2023-01-20,22669.81,3972.610107421875
2023-01-21,22789.37,
2023-01-22,22714.87,
2023-01-23,22920.29,4019.81005859375
2023-01-24,22636.17,4016.949951171875
2023-01-25,23062.36,4016.219970703125
2023-01-26,23010.47,4060.429931640625
2023-01-27,23084.4,4070.56005859375
2023-01-28,23028.95,
2023-01-29,23745.8,
2023-01-30,22836.03,4017.77001953125
2023-01-31,23128.86,4076.60009765625
2023-02-01,23735.97,4119.2099609375
2023-02-02,23493.84,4179.759765625
2023-02-03,23433.54,4136.47998046875
2023-02-04,23328.87,
2023-02-05,22936.34,
2023-02-06,22764.07,4111.080078125
2023-02-07,23244.67,4164.0
2023-02-08,22964.38,4117.85986328125
2023-02-09,21800.63,4081.5
2023-02-10,21628.97,4090.4599609375
2023-02-11,21863.73,
2023-02-12,21789.8,
2023-02-13,21789.14,4137.2900390625
2023-02-14,22206.27,4136.1298828125
2023-02-15,24329.04,4147.60009765625
2023-02-16,23516.15,4090.409912109375
2023-02-17,24577.6,4079.090087890625
2023-02-18,24636.23,
2023-02-19,24281.31,
2023-02-20,24844.97,
2023-02-21,24454.43,3997.340087890625
2023-02-22,24184.44,3991.050048828125
2023-02-23,23943.32,4012.320068359375
2023-02-24,23186.88,3970.0400390625
2023-02-25,23159.71,
2023-02-26,23556.83,
2023-02-27,23489.52,3982.239990234375
2023-02-28,23145.32,3970.14990234375
2023-03-01,23631.52,3951.389892578125
2023-03-02,23468.24,3981.35009765625
2023-03-03,22358.18,4045.639892578125
2023-03-04,22350.95,
2023-03-05,22432.69,
2023-03-06,22410.31,4048.419921875
2023-03-07,22198.48,3986.3701171875
2023-03-08,21698.37,3992.010009765625
2023-03-09,20367.01,3918.320068359375
2023-03-10,20230.08,3861.590087890625
2023-03-11,20620.54,
2023-03-12,22219.08,
2023-03-13,24220.0,3855.760009765625
2023-03-14,24762.65,3919.2900390625
2023-03-15,24377.16,3891.929931640625
2023-03-16,25051.85,3960.280029296875
2023-03-17,27453.62,3916.639892578125
2023-03-18,26980.35,
2023-03-19,28054.46,
2023-03-20,27823.32,3951.570068359375
2023-03-21,28207.33,4002.8701171875
2023-03-22,27325.15,3936.969970703125
2023-03-23,28352.94,3948.719970703125
2023-03-24,27489.24,3970.989990234375
2023-03-25,27488.18,
2023-03-26,27992.9,
2023-03-27,27142.87,3977.530029296875
2023-03-28,27274.15,3971.27001953125
2023-03-29,28359.54,4027.81005859375
2023-03-30,28035.48,4050.830078125
2023-03-31,28474.4,4109.31005859375
2023-04-01,28471.46,
2023-04-02,28188.34,
2023-04-03,27811.77,4124.509765625
2023-04-04,28179.64,4100.60009765625
2023-04-05,28175.37,4090.3798828125
2023-04-06,28053.46,4105.02001953125
2023-04-07,27931.94,
2023-04-08,27958.81,
2023-04-09,28340.99,
2023-04-10,29660.41,4109.10986328125
2023-04-11,30227.19,4108.93994140625
2023-04-12,29912.2,4091.949951171875
2023-04-13,30406.78,4146.22021484375
2023-04-14,30492.92,4137.64013671875
2023-04-15,30324.11,
2023-04-16,30326.09,
2023-04-17,29449.91,4151.31982421875
2023-04-18,30393.4,4154.8701171875
2023-04-19,28809.72,4154.52001953125
2023-04-20,28248.18,4129.7900390625
2023-04-21,27253.85,4133.52001953125
2023-04-22,27821.41,
2023-04-23,27592.98,
2023-04-24,27515.05,4137.0400390625
2023-04-25,28304.42,4071.6298828125
2023-04-26,28426.08,4055.989990234375
2023-04-27,29483.72,4135.35009765625
2023-04-28,29338.63,4169.47998046875
2023-04-29,29249.35,
2023-04-30,29247.14,
2023-05-01,28077.27,4167.8701171875
2023-05-02,28684.4,4119.580078125
2023-05-03,29038.75,4090.75
2023-05-04,28857.23,4061.219970703125
2023-05-05,29536.76,4136.25
2023-05-06,28902.66,
2023-05-07,28474.53,
2023-05-08,27695.06,4138.1201171875
2023-05-09,27647.29,4119.169921875
2023-05-10,27624.01,4137.64013671875
2023-05-11,26986.56,4130.6201171875
2023-05-12,26808.84,4124.080078125
2023-05-13,26789.48,
2023-05-14,26929.98,
2023-05-15,27171.13,4136.27978515625
2023-05-16,27037.68,4109.89990234375
2023-05-17,27407.77,4158.77001953125
2023-05-18,26820.49,4198.0498046875
2023-05-19,26890.27,4191.97998046875
2023-05-20,27113.61,
2023-05-21,26752.65,
2023-05-22,26854.73,4192.6298828125
2023-05-23,27223.22,4145.580078125
2023-05-24,26321.4,4115.240234375
2023-05-25,26479.06,4151.27978515625
2023-05-26,26714.86,4205.4501953125
2023-05-27,26867.99,
2023-05-28,28070.04,
2023-05-29,27744.82,
2023-05-30,27700.15,4205.52001953125
2023-05-31,27223.08,4179.830078125
2023-06-01,26828.42,4221.02001953125
2023-06-02,27250.69,4282.3701171875
2023-06-03,27077.6,
2023-06-04,27122.04,
2023-06-05,25741.5,4273.7900390625
2023-06-06,27243.63,4283.85009765625
2023-06-07,26346.41,4267.52001953125
2023-06-08,26508.32,4293.93017578125
2023-06-09,26482.81,4298.85986328125
2023-06-10,25856.1,
2023-06-11,25937.02,
2023-06-12,25905.82,4338.93017578125
2023-06-13,25930.23,4369.009765625
2023-06-14,25123.34,4372.58984375
2023-06-15,25569.99,4425.83984375
2023-06-16,26329.6,4409.58984375
2023-06-17,26506.56,
2023-06-18,26336.46,
2023-06-19,26837.78,
2023-06-20,28320.43,4388.7099609375
2023-06-21,29995.08,4365.68994140625
2023-06-22,29886.31,4381.89013671875
2023-06-23,30707.61,4348.330078125
2023-06-24,30547.18,
2023-06-25,30480.24,
2023-06-26,30272.18,4328.81982421875
2023-06-27,30697.38,4378.41015625
2023-06-28,30074.94,4376.85986328125
2023-06-29,30446.47,4396.43994140625
2023-06-30,30466.72,4450.3798828125
2023-07-01,30587.21,
2023-07-02,30613.51,
2023-07-03,31161.8,4455.58984375
2023-07-04,30771.25,
2023-07-05,30499.27,4446.81982421875
2023-07-06,29899.38,4411.58984375
2023-07-07,30352.08,4398.9501953125
2023-07-08,30291.69,
2023-07-09,30168.38,
2023-07-10,30419.89,4409.52978515625
2023-07-11,30626.55,4439.259765625
2023-07-12,30381.81,4472.16015625
2023-07-13,31471.83,4510.0400390625
2023-07-14,30330.52,4505.419921875
2023-07-15,30301.65,
2023-07-16,30247.64,
2023-07-17,30143.08,4522.7900390625
2023-07-18,29861.93,4554.97998046875
2023-07-19,29916.72,4565.72021484375
2023-07-20,29809.13,4534.8701171875
2023-07-21,29907.98,4536.33984375
2023-07-22,29795.03,
2023-07-23,30081.61,
2023-07-24,29176.98,4554.64013671875
2023-07-25,29225.14,4567.4599609375
2023-07-26,29353.23,4566.75
2023-07-27,29214.92,4537.41015625
2023-07-28,29316.15,4582.22998046875
2023-07-29,29355.71,
2023-07-30,29281.39,
2023-07-31,29230.67,4588.9599609375
2023-08-01,29697.27,4576.72998046875
2023-08-02,29164.22,4513.39013671875
2023-08-03,29174.18,4501.89013671875
2023-08-04,29076.48,4478.02978515625
2023-08-05,29047.12,
2023-08-06,29040.01,
2023-08-07,29179.21,4518.43994140625
2023-08-08,29770.01,4499.3798828125
2023-08-09,29562.76,4467.7099609375
2023-08-10,29424.03,4468.830078125
2023-08-11,29400.45,4464.0498046875
2023-08-12,29416.96,
2023-08-13,29275.94,
2023-08-14,29405.49,4489.72021484375
2023-08-15,29170.14,4437.85986328125
2023-08-16,28700.51,4404.330078125
2023-08-17,26627.57,4370.35986328125
2023-08-18,26048.89,4369.7099609375
2023-08-19,26096.42,
2023-08-20,26189.14,
2023-08-21,26125.18,4399.77001953125
2023-08-22,26042.11,4387.5498046875
2023-08-23,26427.54,4436.009765625
2023-08-24,26163.49,4376.31005859375
2023-08-25,26049.39,4405.7099609375
2023-08-26,26009.61,
2023-08-27,26091.16,
2023-08-28,26101.04,4433.31005859375
2023-08-29,27717.98,4497.6298828125
2023-08-30,27306.06,4514.8701171875
2023-08-31,25932.45,4507.66015625
2023-09-01,25794.88,4515.77001953125
2023-09-02,25867.83,
2023-09-03,25969.83,
2023-09-04,25816.13,
2023-09-05,25783.91,4496.830078125
2023-09-06,25747.63,4465.47998046875
2023-09-07,26276.3,4451.14013671875
2023-09-08,25906.34,4457.490234375
2023-09-09,25897.82,
2023-09-10,25831.76,
2023-09-11,25152.14,4487.4599609375
2023-09-12,25840.61,4461.89990234375
2023-09-13,26226.65,4467.43994140625
2023-09-14,26532.76,4505.10009765625
2023-09-15,26602.42,4450.31982421875
2023-09-16,26569.69,
2023-09-17,26530.95,
2023-09-18,26764.49,4453.52978515625
2023-09-19,27216.13,4443.9501953125
2023-09-20,27123.94,4402.2001953125
2023-09-21,26564.54,4330.0
2023-09-22,26578.4,4320.06005859375
2023-09-23,26579.6,
2023-09-24,26250.24,
2023-09-25,26296.08,4337.43994140625
2023-09-26,26208.44,4273.52978515625
